year,team_id,scoring_period_id,date,player_name,player_pos
2020,6,1,2020-03-26,Christian Vazquez,C
2020,6,1,2020-03-26,C.J. Cron,1B
2020,6,1,2020-03-26,Jose Altuve,2B
2020,6,1,2020-03-26,Josh Donaldson,3B
2020,6,1,2020-03-26,Javier Baez,SS
2020,6,1,2020-03-26,Aaron Judge,OF
2020,6,1,2020-03-26,Ronald Acuna Jr.,OF
2020,6,1,2020-03-26,Kyle Schwarber,OF
2020,6,1,2020-03-26,Cavan Biggio,UTIL
2020,6,1,2020-03-26,Carlos Correa,UTIL
2020,6,1,2020-03-26,Luis Arraez,Bench
2020,6,1,2020-03-26,Yandy Diaz,Bench
2020,6,1,2020-03-26,Robbie Ray,Bench
2020,6,1,2020-03-26,Ryan Pressly,Bench
2020,6,1,2020-03-26,Ian Kennedy,Bench
2020,6,1,2020-03-26,Jacob deGrom,SP
2020,6,1,2020-03-26,Chris Paddack,SP
2020,6,1,2020-03-26,Yu Darvish,SP
2020,6,1,2020-03-26,Frankie Montas,SP
2020,6,1,2020-03-26,Joe Musgrove,SP
2020,6,1,2020-03-26,Dustin May,RP
2020,6,1,2020-03-26,Edwin Diaz,RP
2020,6,1,2020-03-26,Archie Bradley,RP
2020,6,2,2020-03-27,Christian Vazquez,C
2020,6,2,2020-03-27,C.J. Cron,1B
2020,6,2,2020-03-27,Jose Altuve,2B
2020,6,2,2020-03-27,Josh Donaldson,3B
2020,6,2,2020-03-27,Javier Baez,SS
2020,6,2,2020-03-27,Aaron Judge,OF
2020,6,2,2020-03-27,Ronald Acuna Jr.,OF
2020,6,2,2020-03-27,Kyle Schwarber,OF
2020,6,2,2020-03-27,Cavan Biggio,UTIL
2020,6,2,2020-03-27,Carlos Correa,UTIL
2020,6,2,2020-03-27,Luis Arraez,Bench
2020,6,2,2020-03-27,Yandy Diaz,Bench
2020,6,2,2020-03-27,Robbie Ray,Bench
2020,6,2,2020-03-27,Ryan Pressly,Bench
2020,6,2,2020-03-27,Ian Kennedy,Bench
2020,6,2,2020-03-27,Jacob deGrom,SP
2020,6,2,2020-03-27,Chris Paddack,SP
2020,6,2,2020-03-27,Yu Darvish,SP
2020,6,2,2020-03-27,Frankie Montas,SP
2020,6,2,2020-03-27,Joe Musgrove,SP
2020,6,2,2020-03-27,Dustin May,RP
2020,6,2,2020-03-27,Edwin Diaz,RP
2020,6,2,2020-03-27,Archie Bradley,RP
2020,6,3,2020-03-28,Christian Vazquez,C
2020,6,3,2020-03-28,C.J. Cron,1B
2020,6,3,2020-03-28,Jose Altuve,2B
2020,6,3,2020-03-28,Josh Donaldson,3B
2020,6,3,2020-03-28,Javier Baez,SS
2020,6,3,2020-03-28,Aaron Judge,OF
2020,6,3,2020-03-28,Ronald Acuna Jr.,OF
2020,6,3,2020-03-28,Kyle Schwarber,OF
2020,6,3,2020-03-28,Cavan Biggio,UTIL
2020,6,3,2020-03-28,Carlos Correa,UTIL
