year,team_id,scoring_period_id,date,player_name,player_pos
2020,9,1,2020-03-26,Wilson Ramos,C
2020,9,1,2020-03-26,Freddie Freeman,1B
2020,9,1,2020-03-26,Brandon Lowe,2B
2020,9,1,2020-03-26,Justin Turner,3B
2020,9,1,2020-03-26,Tim Anderson,SS
2020,9,1,2020-03-26,Mike Trout,OF
2020,9,1,2020-03-26,Michael Conforto,OF
2020,9,1,2020-03-26,Ramon Laureano,OF
2020,9,1,2020-03-26,Joey Votto,UTIL
2020,9,1,2020-03-26,David Dahl,UTIL
2020,9,1,2020-03-26,Amed Rosario,Bench
2020,9,1,2020-03-26,Eric Hosmer,Bench
2020,9,1,2020-03-26,Rick Porcello,Bench
2020,9,1,2020-03-26,Reynaldo Lopez,Bench
2020,9,1,2020-03-26,Dylan Cease,Bench
2020,9,1,2020-03-26,Walker Buehler,SP
2020,9,1,2020-03-26,Stephen Strasburg,SP
2020,9,1,2020-03-26,Jose Berrios,SP
2020,9,1,2020-03-26,Tyler Glasnow,SP
2020,9,1,2020-03-26,Carlos Carrasco,SP
2020,9,1,2020-03-26,Josh James,RP
2020,9,1,2020-03-26,Joe Jimenez,RP
2020,9,1,2020-03-26,Brent Suter,RP
2020,9,2,2020-03-27,Wilson Ramos,C
2020,9,2,2020-03-27,Freddie Freeman,1B
2020,9,2,2020-03-27,Brandon Lowe,2B
2020,9,2,2020-03-27,Justin Turner,3B
2020,9,2,2020-03-27,Tim Anderson,SS
2020,9,2,2020-03-27,Mike Trout,OF
2020,9,2,2020-03-27,Michael Conforto,OF
2020,9,2,2020-03-27,Ramon Laureano,OF
2020,9,2,2020-03-27,Joey Votto,UTIL
2020,9,2,2020-03-27,David Dahl,UTIL
2020,9,2,2020-03-27,Amed Rosario,Bench
2020,9,2,2020-03-27,Eric Hosmer,Bench
2020,9,2,2020-03-27,Rick Porcello,Bench
2020,9,2,2020-03-27,Reynaldo Lopez,Bench
2020,9,2,2020-03-27,Dylan Cease,Bench
2020,9,2,2020-03-27,Walker Buehler,SP
2020,9,2,2020-03-27,Stephen Strasburg,SP
2020,9,2,2020-03-27,Jose Berrios,SP
2020,9,2,2020-03-27,Tyler Glasnow,SP
2020,9,2,2020-03-27,Carlos Carrasco,SP
2020,9,2,2020-03-27,Josh James,RP
2020,9,2,2020-03-27,Joe Jimenez,RP
2020,9,2,2020-03-27,Brent Suter,RP
2020,9,3,2020-03-28,Wilson Ramos,C
2020,9,3,2020-03-28,Freddie Freeman,1B
2020,9,3,2020-03-28,Brandon Lowe,2B
2020,9,3,2020-03-28,Justin Turner,3B
2020,9,3,2020-03-28,Tim Anderson,SS
2020,9,3,2020-03-28,Mike Trout,OF
2020,9,3,2020-03-28,Michael Conforto,OF
2020,9,3,2020-03-28,Ramon Laureano,OF
2020,9,3,2020-03-28,Joey Votto,UTIL
2020,9,3,2020-03-28,David Dahl,UTIL
2020,9,3,2020-03-28,Amed Rosario,Bench
2020,9,3,2020-03-28,Eric Hosmer,Bench
2020,9,3,2020-03-28,Rick Porcello,Bench
2020,9,3,2020-03-28,Reynaldo Lopez,Bench
2020,9,3,2020-03-28,Dylan Cease,Bench
2020,9,3,2020-03-28,Walker Buehler,SP
2020,9,3,2020-03-28,Stephen Strasburg,SP
2020,9,3,2020-03-28,Jose Berrios,SP
2020,9,3,2020-03-28,Tyler Glasnow,SP
2020,9,3,2020-03-28,Carlos Carrasco,SP
2020,9,3,2020-03-28,Josh James,RP
2020,9,3,2020-03-28,Joe Jimenez,RP
2020,9,3,2020-03-28,Brent Suter,RP
2020,9,4,2020-03-29,Wilson Ramos,C
2020,9,4,2020-03-29,Freddie Freeman,1B
2020,9,4,2020-03-29,Brandon Lowe,2B
2020,9,4,2020-03-29,Justin Turner,3B
2020,9,4,2020-03-29,Tim Anderson,SS
2020,9,4,2020-03-29,Mike Trout,OF
2020,9,4,2020-03-29,Michael Conforto,OF
