year,team_id,scoring_period_id,date,player_name,player_pos
2020,1,1,2020-03-26,Willson Contreras,C
2020,1,1,2020-03-26,Cody Bellinger,1B
2020,1,1,2020-03-26,Ketel Marte,2B
2020,1,1,2020-03-26,Jeff McNeil,3B
2020,1,1,2020-03-26,Gleyber Torres,SS
2020,1,1,2020-03-26,Joey Gallo,OF
2020,1,1,2020-03-26,Andrew McCutchen,OF
2020,1,1,2020-03-26,Austin Meadows,OF
2020,1,1,2020-03-26,Carlos Santana,UTIL
2020,1,1,2020-03-26,Miguel Sano,UTIL
2020,1,1,2020-03-26,Gavin Lux,Bench
2020,1,1,2020-03-26,Nick Senzel,Bench
2020,1,1,2020-03-26,Niko Goodrum,Bench
2020,1,1,2020-03-26,Dinelson Lamet,Bench
2020,1,1,2020-03-26,Craig Stammen,Bench
2020,1,1,2020-03-26,Patrick Corbin,SP
2020,1,1,2020-03-26,Blake Snell,SP
2020,1,1,2020-03-26,Trevor Bauer,SP
2020,1,1,2020-03-26,Sonny Gray,SP
2020,1,1,2020-03-26,Mike Minor,SP
2020,1,1,2020-03-26,Brad Hand,RP
2020,1,1,2020-03-26,Kwang-Hyun Kim,RP
2020,1,1,2020-03-26,Seth Lugo,RP
2020,1,2,2020-03-27,Willson Contreras,C
2020,1,2,2020-03-27,Cody Bellinger,1B
2020,1,2,2020-03-27,Ketel Marte,2B
2020,1,2,2020-03-27,Jeff McNeil,3B
2020,1,2,2020-03-27,Gleyber Torres,SS
2020,1,2,2020-03-27,Joey Gallo,OF
2020,1,2,2020-03-27,Andrew McCutchen,OF
2020,1,2,2020-03-27,Austin Meadows,OF
2020,1,2,2020-03-27,Carlos Santana,UTIL
2020,1,2,2020-03-27,Miguel Sano,UTIL
2020,1,2,2020-03-27,Gavin Lux,Bench
2020,1,2,2020-03-27,Nick Senzel,Bench
2020,1,2,2020-03-27,Niko Goodrum,Bench
2020,1,2,2020-03-27,Dinelson Lamet,Bench
2020,1,2,2020-03-27,Craig Stammen,Bench
2020,1,2,2020-03-27,Patrick Corbin,SP
2020,1,2,2020-03-27,Blake Snell,SP
2020,1,2,2020-03-27,Trevor Bauer,SP
2020,1,2,2020-03-27,Sonny Gray,SP
2020,1,2,2020-03-27,Mike Minor,SP
2020,1,2,2020-03-27,Brad Hand,RP
2020,1,2,2020-03-27,Kwang-Hyun Kim,RP
2020,1,2,2020-03-27,Seth Lugo,RP
2020,1,3,2020-03-28,Willson Contreras,C
2020,1,3,2020-03-28,Cody Bellinger,1B
2020,1,3,2020-03-28,Ketel Marte,2B
2020,1,3,2020-03-28,Jeff McNeil,3B
2020,1,3,2020-03-28,Gleyber Torres,SS
2020,1,3,2020-03-28,Joey Gallo,OF
2020,1,3,2020-03-28,Andrew McCutchen,OF
2020,1,3,2020-03-28,Austin Meadows,OF
2020,1,3,2020-03-28,Carlos Santana,UTIL
2020,1,3,2020-03-28,Miguel Sano,UTIL
2020,1,3,2020-03-28,Gavin Lux,Bench
2020,1,3,2020-03-28,Nick Senzel,Bench
2020,1,3,2020-03-28,Niko Goodrum,Bench
2020,1,3,2020-03-28,Dinelson Lamet,Bench
2020,1,3,2020-03-28,Craig Stammen,Bench
2020,1,3,2020-03-28,Patrick Corbin,SP
2020,1,3,2020-03-28,Blake Snell,SP
2020,1,3,2020-03-28,Trevor Bauer,SP
2020,1,3,2020-03-28,Sonny Gray,SP
2020,1,3,2020-03-28,Mike Minor,SP
2020,1,3,2020-03-28,Brad Hand,RP
2020,1,3,2020-03-28,Kwang-Hyun Kim,RP
2020,1,3,2020-03-28,Seth Lugo,RP
2020,1,4,2020-03-29,Willson Contreras,C
2020,1,4,2020-03-29,Cody Bellinger,1B
2020,1,4,2020-03-29,Ketel Marte,2B
2020,1,4,2020-03-29,Jeff McNeil,3B
2020,1,4,2020-03-29,Gleyber Torres,SS
2020,1,4,2020-03-29,Joey Gallo,OF
2020,1,4,2020-03-29,Andrew McCutchen,OF
2020,1,4,2020-03-29,Austin Meadows,OF
2020,1,4,2020-03-29,Carlos Santana,UTIL
2020,1,4,2020-03-29,Miguel Sano,UTIL
2020,1,4,2020-03-29,Gavin Lux,Bench
2020,1,4,2020-03-29,Nick Senzel,Bench
2020,1,4,2020-03-29,Niko Goodrum,Bench
2020,1,4,2020-03-29,Dinelson Lamet,Bench
2020,1,4,2020-03-29,Craig Stammen,Bench
2020,1,4,2020-03-29,Patrick Corbin,SP
2020,1,4,2020-03-29,Blake Snell,SP
2020,1,4,2020-03-29,Trevor Bauer,SP
2020,1,4,2020-03-29,Sonny Gray,SP
2020,1,4,2020-03-29,Mike Minor,SP
2020,1,4,2020-03-29,Brad Hand,RP
2020,1,4,2020-03-29,Kwang-Hyun Kim,RP
2020,1,4,2020-03-29,Seth Lugo,RP
2020,1,5,2020-03-30,Willson Contreras,C
2020,1,5,2020-03-30,Cody Bellinger,1B
2020,1,5,2020-03-30,Ketel Marte,2B
2020,1,5,2020-03-30,Jeff McNeil,3B
2020,1,5,2020-03-30,Gleyber Torres,SS
2020,1,5,2020-03-30,Joey Gallo,OF
2020,1,5,2020-03-30,Andrew McCutchen,OF
2020,1,5,2020-03-30,Austin Meadows,OF
2020,1,5,2020-03-30,Carlos Santana,UTIL
2020,1,5,2020-03-30,Miguel Sano,UTIL
2020,1,5,2020-03-30,Gavin Lux,Bench
2020,1,5,2020-03-30,Nick Senzel,Bench
2020,1,5,2020-03-30,Niko Goodrum,Bench
2020,1,5,2020-03-30,Dinelson Lamet,Bench
2020,1,5,2020-03-30,Craig Stammen,Bench
2020,1,5,2020-03-30,Patrick Corbin,SP
2020,1,5,2020-03-30,Blake Snell,SP
2020,1,5,2020-03-30,Trevor Bauer,SP
2020,1,5,2020-03-30,Sonny Gray,SP
2020,1,5,2020-03-30,Mike Minor,SP
2020,1,5,2020-03-30,Brad Hand,RP
2020,1,5,2020-03-30,Kwang-Hyun Kim,RP
2020,1,5,2020-03-30,Seth Lugo,RP
2020,1,6,2020-03-31,Willson Contreras,C
2020,1,6,2020-03-31,Cody Bellinger,1B
2020,1,6,2020-03-31,Ketel Marte,2B
2020,1,6,2020-03-31,Jeff McNeil,3B
2020,1,6,2020-03-31,Gleyber Torres,SS
2020,1,6,2020-03-31,Joey Gallo,OF
2020,1,6,2020-03-31,Andrew McCutchen,OF
2020,1,6,2020-03-31,Austin Meadows,OF
2020,1,6,2020-03-31,Carlos Santana,UTIL
2020,1,6,2020-03-31,Miguel Sano,UTIL
2020,1,6,2020-03-31,Gavin Lux,Bench
2020,1,6,2020-03-31,Nick Senzel,Bench
2020,1,6,2020-03-31,Niko Goodrum,Bench
2020,1,6,2020-03-31,Dinelson Lamet,Bench
2020,1,6,2020-03-31,Craig Stammen,Bench
2020,1,6,2020-03-31,Patrick Corbin,SP
2020,1,6,2020-03-31,Blake Snell,SP
2020,1,6,2020-03-31,Trevor Bauer,SP
2020,1,6,2020-03-31,Sonny Gray,SP
2020,1,6,2020-03-31,Mike Minor,SP
2020,1,6,2020-03-31,Brad Hand,RP
2020,1,6,2020-03-31,Kwang-Hyun Kim,RP
2020,1,6,2020-03-31,Seth Lugo,RP
2020,1,7,2020-04-01,Willson Contreras,C
2020,1,7,2020-04-01,Cody Bellinger,1B
2020,1,7,2020-04-01,Ketel Marte,2B
2020,1,7,2020-04-01,Jeff McNeil,3B
2020,1,7,2020-04-01,Gleyber Torres,SS
2020,1,7,2020-04-01,Joey Gallo,OF
2020,1,7,2020-04-01,Andrew McCutchen,OF
2020,1,7,2020-04-01,Austin Meadows,OF
2020,1,7,2020-04-01,Carlos Santana,UTIL
2020,1,7,2020-04-01,Miguel Sano,UTIL
2020,1,7,2020-04-01,Gavin Lux,Bench
2020,1,7,2020-04-01,Nick Senzel,Bench
2020,1,7,2020-04-01,Niko Goodrum,Bench
2020,1,7,2020-04-01,Dinelson Lamet,Bench
2020,1,7,2020-04-01,Craig Stammen,Bench
2020,1,7,2020-04-01,Patrick Corbin,SP
2020,1,7,2020-04-01,Blake Snell,SP
2020,1,7,2020-04-01,Trevor Bauer,SP
2020,1,7,2020-04-01,Sonny Gray,SP
2020,1,7,2020-04-01,Mike Minor,SP
2020,1,7,2020-04-01,Brad Hand,RP
2020,1,7,2020-04-01,Kwang-Hyun Kim,RP
2020,1,7,2020-04-01,Seth Lugo,RP
2020,1,8,2020-04-02,Willson Contreras,C
2020,1,8,2020-04-02,Cody Bellinger,1B
2020,1,8,2020-04-02,Ketel Marte,2B
2020,1,8,2020-04-02,Jeff McNeil,3B
2020,1,8,2020-04-02,Gleyber Torres,SS
2020,1,8,2020-04-02,Joey Gallo,OF
2020,1,8,2020-04-02,Andrew McCutchen,OF
2020,1,8,2020-04-02,Austin Meadows,OF
2020,1,8,2020-04-02,Carlos Santana,UTIL
2020,1,8,2020-04-02,Miguel Sano,UTIL
2020,1,8,2020-04-02,Gavin Lux,Bench
2020,1,8,2020-04-02,Nick Senzel,Bench
2020,1,8,2020-04-02,Niko Goodrum,Bench
2020,1,8,2020-04-02,Dinelson Lamet,Bench
2020,1,8,2020-04-02,Craig Stammen,Bench
2020,1,8,2020-04-02,Patrick Corbin,SP
2020,1,8,2020-04-02,Blake Snell,SP
2020,1,8,2020-04-02,Trevor Bauer,SP
2020,1,8,2020-04-02,Sonny Gray,SP
2020,1,8,2020-04-02,Mike Minor,SP
2020,1,8,2020-04-02,Brad Hand,RP
2020,1,8,2020-04-02,Kwang-Hyun Kim,RP
2020,1,8,2020-04-02,Seth Lugo,RP
2020,1,9,2020-04-03,Willson Contreras,C
2020,1,9,2020-04-03,Cody Bellinger,1B
2020,1,9,2020-04-03,Ketel Marte,2B
2020,1,9,2020-04-03,Jeff McNeil,3B
2020,1,9,2020-04-03,Gleyber Torres,SS
2020,1,9,2020-04-03,Joey Gallo,OF
2020,1,9,2020-04-03,Andrew McCutchen,OF
2020,1,9,2020-04-03,Austin Meadows,OF
2020,1,9,2020-04-03,Carlos Santana,UTIL
2020,1,9,2020-04-03,Miguel Sano,UTIL
2020,1,9,2020-04-03,Gavin Lux,Bench
2020,1,9,2020-04-03,Nick Senzel,Bench
2020,1,9,2020-04-03,Niko Goodrum,Bench
2020,1,9,2020-04-03,Dinelson Lamet,Bench
2020,1,9,2020-04-03,Craig Stammen,Bench
2020,1,9,2020-04-03,Patrick Corbin,SP
2020,1,9,2020-04-03,Blake Snell,SP
2020,1,9,2020-04-03,Trevor Bauer,SP
2020,1,9,2020-04-03,Sonny Gray,SP
2020,1,9,2020-04-03,Mike Minor,SP
2020,1,9,2020-04-03,Brad Hand,RP
2020,1,9,2020-04-03,Kwang-Hyun Kim,RP
2020,1,9,2020-04-03,Seth Lugo,RP
2020,1,10,2020-04-04,Willson Contreras,C
2020,1,10,2020-04-04,Cody Bellinger,1B
2020,1,10,2020-04-04,Ketel Marte,2B
2020,1,10,2020-04-04,Jeff McNeil,3B
2020,1,10,2020-04-04,Gleyber Torres,SS
2020,1,10,2020-04-04,Joey Gallo,OF
2020,1,10,2020-04-04,Andrew McCutchen,OF
2020,1,10,2020-04-04,Austin Meadows,OF
2020,1,10,2020-04-04,Carlos Santana,UTIL
2020,1,10,2020-04-04,Miguel Sano,UTIL
2020,1,10,2020-04-04,Gavin Lux,Bench
2020,1,10,2020-04-04,Nick Senzel,Bench
2020,1,10,2020-04-04,Niko Goodrum,Bench
2020,1,10,2020-04-04,Dinelson Lamet,Bench
2020,1,10,2020-04-04,Craig Stammen,Bench
2020,1,10,2020-04-04,Patrick Corbin,SP
2020,1,10,2020-04-04,Blake Snell,SP
2020,1,10,2020-04-04,Trevor Bauer,SP
2020,1,10,2020-04-04,Sonny Gray,SP
2020,1,10,2020-04-04,Mike Minor,SP
2020,1,10,2020-04-04,Brad Hand,RP
2020,1,10,2020-04-04,Kwang-Hyun Kim,RP
2020,1,10,2020-04-04,Seth Lugo,RP
2020,1,11,2020-04-05,Willson Contreras,C
2020,1,11,2020-04-05,Cody Bellinger,1B
2020,1,11,2020-04-05,Ketel Marte,2B
2020,1,11,2020-04-05,Jeff McNeil,3B
2020,1,11,2020-04-05,Gleyber Torres,SS
2020,1,11,2020-04-05,Joey Gallo,OF
2020,1,11,2020-04-05,Andrew McCutchen,OF
2020,1,11,2020-04-05,Austin Meadows,OF
2020,1,11,2020-04-05,Carlos Santana,UTIL
2020,1,11,2020-04-05,Miguel Sano,UTIL
2020,1,11,2020-04-05,Gavin Lux,Bench
2020,1,11,2020-04-05,Nick Senzel,Bench
2020,1,11,2020-04-05,Niko Goodrum,Bench
2020,1,11,2020-04-05,Dinelson Lamet,Bench
2020,1,11,2020-04-05,Craig Stammen,Bench
2020,1,11,2020-04-05,Patrick Corbin,SP
2020,1,11,2020-04-05,Blake Snell,SP
2020,1,11,2020-04-05,Trevor Bauer,SP
2020,1,11,2020-04-05,Sonny Gray,SP
2020,1,11,2020-04-05,Mike Minor,SP
2020,1,11,2020-04-05,Brad Hand,RP
2020,1,11,2020-04-05,Kwang-Hyun Kim,RP
2020,1,11,2020-04-05,Seth Lugo,RP
2020,1,12,2020-04-06,Willson Contreras,C
2020,1,12,2020-04-06,Cody Bellinger,1B
2020,1,12,2020-04-06,Ketel Marte,2B
2020,1,12,2020-04-06,Jeff McNeil,3B
2020,1,12,2020-04-06,Gleyber Torres,SS
2020,1,12,2020-04-06,Joey Gallo,OF
2020,1,12,2020-04-06,Andrew McCutchen,OF
2020,1,12,2020-04-06,Austin Meadows,OF
2020,1,12,2020-04-06,Carlos Santana,UTIL
2020,1,12,2020-04-06,Miguel Sano,UTIL
2020,1,12,2020-04-06,Gavin Lux,Bench
2020,1,12,2020-04-06,Nick Senzel,Bench
2020,1,12,2020-04-06,Niko Goodrum,Bench
2020,1,12,2020-04-06,Dinelson Lamet,Bench
2020,1,12,2020-04-06,Craig Stammen,Bench
2020,1,12,2020-04-06,Patrick Corbin,SP
2020,1,12,2020-04-06,Blake Snell,SP
2020,1,12,2020-04-06,Trevor Bauer,SP
2020,1,12,2020-04-06,Sonny Gray,SP
2020,1,12,2020-04-06,Mike Minor,SP
2020,1,12,2020-04-06,Brad Hand,RP
2020,1,12,2020-04-06,Kwang-Hyun Kim,RP
2020,1,12,2020-04-06,Seth Lugo,RP
2020,1,13,2020-04-07,Willson Contreras,C
2020,1,13,2020-04-07,Cody Bellinger,1B
2020,1,13,2020-04-07,Ketel Marte,2B
2020,1,13,2020-04-07,Jeff McNeil,3B
2020,1,13,2020-04-07,Gleyber Torres,SS
2020,1,13,2020-04-07,Joey Gallo,OF
2020,1,13,2020-04-07,Andrew McCutchen,OF
2020,1,13,2020-04-07,Austin Meadows,OF
2020,1,13,2020-04-07,Carlos Santana,UTIL
2020,1,13,2020-04-07,Miguel Sano,UTIL
2020,1,13,2020-04-07,Gavin Lux,Bench
2020,1,13,2020-04-07,Nick Senzel,Bench
2020,1,13,2020-04-07,Niko Goodrum,Bench
2020,1,13,2020-04-07,Dinelson Lamet,Bench
2020,1,13,2020-04-07,Craig Stammen,Bench
2020,1,13,2020-04-07,Patrick Corbin,SP
2020,1,13,2020-04-07,Blake Snell,SP
2020,1,13,2020-04-07,Trevor Bauer,SP
2020,1,13,2020-04-07,Sonny Gray,SP
2020,1,13,2020-04-07,Mike Minor,SP
2020,1,13,2020-04-07,Brad Hand,RP
2020,1,13,2020-04-07,Kwang-Hyun Kim,RP
2020,1,13,2020-04-07,Seth Lugo,RP
2020,1,14,2020-04-08,Willson Contreras,C
2020,1,14,2020-04-08,Cody Bellinger,1B
2020,1,14,2020-04-08,Ketel Marte,2B
2020,1,14,2020-04-08,Jeff McNeil,3B
2020,1,14,2020-04-08,Gleyber Torres,SS
2020,1,14,2020-04-08,Joey Gallo,OF
2020,1,14,2020-04-08,Andrew McCutchen,OF
2020,1,14,2020-04-08,Austin Meadows,OF
2020,1,14,2020-04-08,Carlos Santana,UTIL
2020,1,14,2020-04-08,Miguel Sano,UTIL
2020,1,14,2020-04-08,Gavin Lux,Bench
2020,1,14,2020-04-08,Nick Senzel,Bench
2020,1,14,2020-04-08,Niko Goodrum,Bench
2020,1,14,2020-04-08,Dinelson Lamet,Bench
2020,1,14,2020-04-08,Craig Stammen,Bench
2020,1,14,2020-04-08,Patrick Corbin,SP
2020,1,14,2020-04-08,Blake Snell,SP
2020,1,14,2020-04-08,Trevor Bauer,SP
2020,1,14,2020-04-08,Sonny Gray,SP
2020,1,14,2020-04-08,Mike Minor,SP
2020,1,14,2020-04-08,Brad Hand,RP
2020,1,14,2020-04-08,Kwang-Hyun Kim,RP
2020,1,14,2020-04-08,Seth Lugo,RP
2020,1,15,2020-04-09,Willson Contreras,C
2020,1,15,2020-04-09,Cody Bellinger,1B
2020,1,15,2020-04-09,Ketel Marte,2B
2020,1,15,2020-04-09,Jeff McNeil,3B
2020,1,15,2020-04-09,Gleyber Torres,SS
2020,1,15,2020-04-09,Joey Gallo,OF
2020,1,15,2020-04-09,Andrew McCutchen,OF
2020,1,15,2020-04-09,Austin Meadows,OF
2020,1,15,2020-04-09,Carlos Santana,UTIL
2020,1,15,2020-04-09,Miguel Sano,UTIL
2020,1,15,2020-04-09,Gavin Lux,Bench
2020,1,15,2020-04-09,Nick Senzel,Bench
2020,1,15,2020-04-09,Niko Goodrum,Bench
2020,1,15,2020-04-09,Dinelson Lamet,Bench
2020,1,15,2020-04-09,Craig Stammen,Bench
2020,1,15,2020-04-09,Patrick Corbin,SP
2020,1,15,2020-04-09,Blake Snell,SP
2020,1,15,2020-04-09,Trevor Bauer,SP
2020,1,15,2020-04-09,Sonny Gray,SP
2020,1,15,2020-04-09,Mike Minor,SP
2020,1,15,2020-04-09,Brad Hand,RP
2020,1,15,2020-04-09,Kwang-Hyun Kim,RP
2020,1,15,2020-04-09,Seth Lugo,RP
2020,1,16,2020-04-10,Willson Contreras,C
2020,1,16,2020-04-10,Cody Bellinger,1B
2020,1,16,2020-04-10,Ketel Marte,2B
2020,1,16,2020-04-10,Jeff McNeil,3B
2020,1,16,2020-04-10,Gleyber Torres,SS
2020,1,16,2020-04-10,Joey Gallo,OF
2020,1,16,2020-04-10,Andrew McCutchen,OF
2020,1,16,2020-04-10,Austin Meadows,OF
2020,1,16,2020-04-10,Carlos Santana,UTIL
2020,1,16,2020-04-10,Miguel Sano,UTIL
2020,1,16,2020-04-10,Gavin Lux,Bench
2020,1,16,2020-04-10,Nick Senzel,Bench
2020,1,16,2020-04-10,Niko Goodrum,Bench
2020,1,16,2020-04-10,Dinelson Lamet,Bench
2020,1,16,2020-04-10,Craig Stammen,Bench
2020,1,16,2020-04-10,Patrick Corbin,SP
2020,1,16,2020-04-10,Blake Snell,SP
2020,1,16,2020-04-10,Trevor Bauer,SP
2020,1,16,2020-04-10,Sonny Gray,SP
2020,1,16,2020-04-10,Mike Minor,SP
2020,1,16,2020-04-10,Brad Hand,RP
2020,1,16,2020-04-10,Kwang-Hyun Kim,RP
2020,1,16,2020-04-10,Seth Lugo,RP
2020,1,17,2020-04-11,Willson Contreras,C
2020,1,17,2020-04-11,Cody Bellinger,1B
2020,1,17,2020-04-11,Ketel Marte,2B
2020,1,17,2020-04-11,Jeff McNeil,3B
2020,1,17,2020-04-11,Gleyber Torres,SS
2020,1,17,2020-04-11,Joey Gallo,OF
2020,1,17,2020-04-11,Andrew McCutchen,OF
2020,1,17,2020-04-11,Austin Meadows,OF
2020,1,17,2020-04-11,Carlos Santana,UTIL
2020,1,17,2020-04-11,Miguel Sano,UTIL
2020,1,17,2020-04-11,Gavin Lux,Bench
2020,1,17,2020-04-11,Nick Senzel,Bench
2020,1,17,2020-04-11,Niko Goodrum,Bench
2020,1,17,2020-04-11,Dinelson Lamet,Bench
2020,1,17,2020-04-11,Craig Stammen,Bench
2020,1,17,2020-04-11,Patrick Corbin,SP
2020,1,17,2020-04-11,Blake Snell,SP
2020,1,17,2020-04-11,Trevor Bauer,SP
2020,1,17,2020-04-11,Sonny Gray,SP
2020,1,17,2020-04-11,Mike Minor,SP
2020,1,17,2020-04-11,Brad Hand,RP
2020,1,17,2020-04-11,Kwang-Hyun Kim,RP
2020,1,17,2020-04-11,Seth Lugo,RP
2020,1,18,2020-04-12,Willson Contreras,C
2020,1,18,2020-04-12,Cody Bellinger,1B
2020,1,18,2020-04-12,Ketel Marte,2B
2020,1,18,2020-04-12,Jeff McNeil,3B
2020,1,18,2020-04-12,Gleyber Torres,SS
2020,1,18,2020-04-12,Joey Gallo,OF
2020,1,18,2020-04-12,Andrew McCutchen,OF
2020,1,18,2020-04-12,Austin Meadows,OF
2020,1,18,2020-04-12,Carlos Santana,UTIL
2020,1,18,2020-04-12,Miguel Sano,UTIL
2020,1,18,2020-04-12,Gavin Lux,Bench
2020,1,18,2020-04-12,Nick Senzel,Bench
2020,1,18,2020-04-12,Niko Goodrum,Bench
2020,1,18,2020-04-12,Dinelson Lamet,Bench
2020,1,18,2020-04-12,Craig Stammen,Bench
2020,1,18,2020-04-12,Patrick Corbin,SP
2020,1,18,2020-04-12,Blake Snell,SP
2020,1,18,2020-04-12,Trevor Bauer,SP
2020,1,18,2020-04-12,Sonny Gray,SP
2020,1,18,2020-04-12,Mike Minor,SP
2020,1,18,2020-04-12,Brad Hand,RP
2020,1,18,2020-04-12,Kwang-Hyun Kim,RP
2020,1,18,2020-04-12,Seth Lugo,RP
2020,1,19,2020-04-13,Willson Contreras,C
2020,1,19,2020-04-13,Cody Bellinger,1B
2020,1,19,2020-04-13,Ketel Marte,2B
2020,1,19,2020-04-13,Jeff McNeil,3B
2020,1,19,2020-04-13,Gleyber Torres,SS
2020,1,19,2020-04-13,Joey Gallo,OF
2020,1,19,2020-04-13,Andrew McCutchen,OF
2020,1,19,2020-04-13,Austin Meadows,OF
2020,1,19,2020-04-13,Carlos Santana,UTIL
2020,1,19,2020-04-13,Miguel Sano,UTIL
2020,1,19,2020-04-13,Gavin Lux,Bench
2020,1,19,2020-04-13,Nick Senzel,Bench
2020,1,19,2020-04-13,Niko Goodrum,Bench
2020,1,19,2020-04-13,Dinelson Lamet,Bench
2020,1,19,2020-04-13,Craig Stammen,Bench
2020,1,19,2020-04-13,Patrick Corbin,SP
2020,1,19,2020-04-13,Blake Snell,SP
2020,1,19,2020-04-13,Trevor Bauer,SP
2020,1,19,2020-04-13,Sonny Gray,SP
2020,1,19,2020-04-13,Mike Minor,SP
2020,1,19,2020-04-13,Brad Hand,RP
2020,1,19,2020-04-13,Kwang-Hyun Kim,RP
2020,1,19,2020-04-13,Seth Lugo,RP
2020,1,20,2020-04-14,Willson Contreras,C
2020,1,20,2020-04-14,Cody Bellinger,1B
2020,1,20,2020-04-14,Ketel Marte,2B
2020,1,20,2020-04-14,Jeff McNeil,3B
2020,1,20,2020-04-14,Gleyber Torres,SS
2020,1,20,2020-04-14,Joey Gallo,OF
2020,1,20,2020-04-14,Andrew McCutchen,OF
2020,1,20,2020-04-14,Austin Meadows,OF
2020,1,20,2020-04-14,Carlos Santana,UTIL
2020,1,20,2020-04-14,Miguel Sano,UTIL
2020,1,20,2020-04-14,Gavin Lux,Bench
2020,1,20,2020-04-14,Nick Senzel,Bench
2020,1,20,2020-04-14,Niko Goodrum,Bench
2020,1,20,2020-04-14,Dinelson Lamet,Bench
2020,1,20,2020-04-14,Craig Stammen,Bench
2020,1,20,2020-04-14,Patrick Corbin,SP
2020,1,20,2020-04-14,Blake Snell,SP
2020,1,20,2020-04-14,Trevor Bauer,SP
2020,1,20,2020-04-14,Sonny Gray,SP
2020,1,20,2020-04-14,Mike Minor,SP
2020,1,20,2020-04-14,Brad Hand,RP
2020,1,20,2020-04-14,Kwang-Hyun Kim,RP
2020,1,20,2020-04-14,Seth Lugo,RP
2020,1,21,2020-04-15,Willson Contreras,C
2020,1,21,2020-04-15,Cody Bellinger,1B
2020,1,21,2020-04-15,Ketel Marte,2B
2020,1,21,2020-04-15,Jeff McNeil,3B
2020,1,21,2020-04-15,Gleyber Torres,SS
2020,1,21,2020-04-15,Joey Gallo,OF
2020,1,21,2020-04-15,Andrew McCutchen,OF
2020,1,21,2020-04-15,Austin Meadows,OF
2020,1,21,2020-04-15,Carlos Santana,UTIL
2020,1,21,2020-04-15,Miguel Sano,UTIL
2020,1,21,2020-04-15,Gavin Lux,Bench
