year,team_id,scoring_period_id,date,player_name,player_pos
2023,3,1,2023-03-30,J.T. Realmuto,C
2023,3,1,2023-03-30,Matt Olson,1B
2023,3,1,2023-03-30,Jazz Chisholm Jr.,2B
2023,3,1,2023-03-30,Austin Riley,3B
2023,3,1,2023-03-30,Xander Bogaerts,SS
2023,3,1,2023-03-30,Randy Arozarena,OF
2023,3,1,2023-03-30,Corbin Carroll,OF
2023,3,1,2023-03-30,Lars Nootbaar,OF
2023,3,1,2023-03-30,Jordan Walker,UTIL
2023,3,1,2023-03-30,Austin Hays,UTIL
2023,3,1,2023-03-30,Cal Raleigh,Bench
2023,3,1,2023-03-30,Trey Mancini,Bench
2023,3,1,2023-03-30,Chris Taylor,Bench
2023,3,1,2023-03-30,Jesus Luzardo,Bench
2023,3,1,2023-03-30,Edward Cabrera,Bench
2023,3,1,2023-03-30,Michael King,Bench
2023,3,1,2023-03-30,Trevor Story,IL
2023,3,1,2023-03-30,Triston McKenzie,IL
2023,3,1,2023-03-30,Logan Gilbert,SP
2023,3,1,2023-03-30,Sandy Alcantara,SP
2023,3,1,2023-03-30,Drew Rasmussen,SP
2023,3,1,2023-03-30,Dustin May,SP
2023,3,1,2023-03-30,Clay Holmes,RP
2023,3,1,2023-03-30,A.J. Minter,RP
2023,3,1,2023-03-30,Evan Phillips,RP
2023,3,2,2023-03-31,J.T. Realmuto,C
2023,3,2,2023-03-31,Matt Olson,1B
2023,3,2,2023-03-31,Jazz Chisholm Jr.,2B
2023,3,2,2023-03-31,Austin Riley,3B
2023,3,2,2023-03-31,Xander Bogaerts,SS
2023,3,2,2023-03-31,Randy Arozarena,OF
2023,3,2,2023-03-31,Corbin Carroll,OF
2023,3,2,2023-03-31,Lars Nootbaar,OF
2023,3,2,2023-03-31,Cal Raleigh,UTIL
2023,3,2,2023-03-31,Chris Taylor,UTIL
2023,3,2,2023-03-31,Jordan Walker,Bench
2023,3,2,2023-03-31,Austin Hays,Bench
2023,3,2,2023-03-31,Trey Mancini,Bench
2023,3,2,2023-03-31,Drew Rasmussen,Bench
2023,3,2,2023-03-31,Edward Cabrera,Bench
2023,3,2,2023-03-31,Michael King,Bench
2023,3,2,2023-03-31,Trevor Story,IL
2023,3,2,2023-03-31,Triston McKenzie,IL
2023,3,2,2023-03-31,Logan Gilbert,SP
2023,3,2,2023-03-31,Sandy Alcantara,SP
2023,3,2,2023-03-31,Dustin May,SP
2023,3,2,2023-03-31,Jesus Luzardo,SP
2023,3,2,2023-03-31,Clay Holmes,RP
2023,3,2,2023-03-31,A.J. Minter,RP
2023,3,2,2023-03-31,Evan Phillips,RP
2023,3,3,2023-04-01,J.T. Realmuto,C
2023,3,3,2023-04-01,Matt Olson,1B
2023,3,3,2023-04-01,Jazz Chisholm Jr.,2B
2023,3,3,2023-04-01,Austin Riley,3B
2023,3,3,2023-04-01,Xander Bogaerts,SS
2023,3,3,2023-04-01,Randy Arozarena,OF
2023,3,3,2023-04-01,Corbin Carroll,OF
2023,3,3,2023-04-01,Trey Mancini,OF
2023,3,3,2023-04-01,Jordan Walker,UTIL
2023,3,3,2023-04-01,Austin Hays,UTIL
2023,3,3,2023-04-01,Lars Nootbaar,Bench
2023,3,3,2023-04-01,Cal Raleigh,Bench
2023,3,3,2023-04-01,Chris Taylor,Bench
2023,3,3,2023-04-01,Drew Rasmussen,Bench
2023,3,3,2023-04-01,Michael King,Bench
2023,3,3,2023-04-01,Trevor Story,IL
2023,3,3,2023-04-01,Triston McKenzie,IL
2023,3,3,2023-04-01,Logan Gilbert,SP
2023,3,3,2023-04-01,Sandy Alcantara,SP
2023,3,3,2023-04-01,Dustin May,SP
2023,3,3,2023-04-01,Jesus Luzardo,SP
2023,3,3,2023-04-01,Edward Cabrera,SP
2023,3,3,2023-04-01,Clay Holmes,RP
