year,team_id,scoring_period_id,date,player_name,player_pos
2021,1,1,2021-04-01,Mitch Garver,C
2021,1,1,2021-04-01,Cody Bellinger,1B
2021,1,1,2021-04-01,Brandon Lowe,2B
2021,1,1,2021-04-01,Rafael Devers,3B
2021,1,1,2021-04-01,Postponed,3B
2021,1,1,2021-04-01,Gleyber Torres,SS
2021,1,1,2021-04-01,Joey Gallo,OF
2021,1,1,2021-04-01,Tommy Pham,OF
2021,1,1,2021-04-01,Jesse Winker,OF
2021,1,1,2021-04-01,Yordan Alvarez,UTIL
2021,1,1,2021-04-01,Giancarlo Stanton,UTIL
2021,1,1,2021-04-01,C.J. Cron,Bench
2021,1,1,2021-04-01,Mitch Haniger,Bench
2021,1,1,2021-04-01,Tommy La Stella,Bench
2021,1,1,2021-04-01,Trevor May,Bench
2021,1,1,2021-04-01,Adrian Houser,Bench
2021,1,1,2021-04-01,Zack Wheeler,SP
2021,1,1,2021-04-01,Blake Snell,SP
2021,1,1,2021-04-01,Yu Darvish,SP
2021,1,1,2021-04-01,German Marquez,SP
2021,1,1,2021-04-01,Marcus Stroman,SP
2021,1,1,2021-04-01,Craig Kimbrel,RP
2021,1,1,2021-04-01,Diego Castillo,RP
2021,1,1,2021-04-01,Jose Alvarado,RP
2021,1,1,2021-04-01,Postponed,RP
2021,1,2,2021-04-02,Mitch Garver,C
2021,1,2,2021-04-02,C.J. Cron,1B
2021,1,2,2021-04-02,Tommy La Stella,2B
2021,1,2,2021-04-02,Rafael Devers,3B
2021,1,2,2021-04-02,Gleyber Torres,SS
2021,1,2,2021-04-02,Brandon Lowe,OF
2021,1,2,2021-04-02,Tommy Pham,OF
2021,1,2,2021-04-02,Mitch Haniger,OF
2021,1,2,2021-04-02,Cody Bellinger,UTIL
2021,1,2,2021-04-02,Yordan Alvarez,UTIL
2021,1,2,2021-04-02,Joey Gallo,Bench
2021,1,2,2021-04-02,Giancarlo Stanton,Bench
2021,1,2,2021-04-02,Jesse Winker,Bench
2021,1,2,2021-04-02,Craig Kimbrel,Bench
2021,1,2,2021-04-02,Adrian Houser,Bench
2021,1,2,2021-04-02,Jose Alvarado,Bench
2021,1,2,2021-04-02,Zack Wheeler,SP
2021,1,2,2021-04-02,Blake Snell,SP
2021,1,2,2021-04-02,Yu Darvish,SP
2021,1,2,2021-04-02,German Marquez,SP
2021,1,2,2021-04-02,Marcus Stroman,SP
2021,1,2,2021-04-02,Trevor May,RP
2021,1,2,2021-04-02,Diego Castillo,RP
2021,1,3,2021-04-03,Mitch Garver,C
2021,1,3,2021-04-03,Cody Bellinger,1B
2021,1,3,2021-04-03,Tommy La Stella,2B
2021,1,3,2021-04-03,Rafael Devers,3B
2021,1,3,2021-04-03,Gleyber Torres,SS
