year,team_id,scoring_period_id,date,player_name,player_pos
2023,11,1,2023-03-30,Salvador Perez,C
2023,11,1,2023-03-30,Pete Alonso,1B
2023,11,1,2023-03-30,Luis Arraez,2B
2023,11,1,2023-03-30,Justin Turner,3B
2023,11,1,2023-03-30,Willy Adames,SS
2023,11,1,2023-03-30,George Springer,OF
2023,11,1,2023-03-30,Michael Harris II,OF
2023,11,1,2023-03-30,Jesse Winker,OF
2023,11,1,2023-03-30,Kyle Tucker,UTIL
2023,11,1,2023-03-30,Matt Chapman,UTIL
2023,11,1,2023-03-30,Jake McCarthy,Bench
2023,11,1,2023-03-30,Bryson Stott,Bench
2023,11,1,2023-03-30,Chris Sale,Bench
2023,11,1,2023-03-30,Jeffrey Springs,Bench
2023,11,1,2023-03-30,Andrew Heaney,Bench
2023,11,1,2023-03-30,Jorge Polanco,IL
2023,11,1,2023-03-30,Raisel Iglesias,IL
2023,11,1,2023-03-30,Shane Bieber,SP
2023,11,1,2023-03-30,Brandon Woodruff,SP
2023,11,1,2023-03-30,Shane McClanahan,SP
2023,11,1,2023-03-30,Nestor Cortes,SP
2023,11,1,2023-03-30,Blake Snell,SP
2023,11,1,2023-03-30,Alexis Diaz,RP
2023,11,1,2023-03-30,Pete Fairbanks,RP
2023,11,1,2023-03-30,Jose Leclerc,RP
2023,11,2,2023-03-31,Salvador Perez,C
2023,11,2,2023-03-31,Pete Alonso,1B
2023,11,2,2023-03-31,Luis Arraez,2B
2023,11,2,2023-03-31,Matt Chapman,3B
2023,11,2,2023-03-31,Willy Adames,SS
2023,11,2,2023-03-31,Kyle Tucker,OF
2023,11,2,2023-03-31,George Springer,OF
2023,11,2,2023-03-31,Jake McCarthy,OF
2023,11,2,2023-03-31,Jesse Winker,UTIL
2023,11,2,2023-03-31,Justin Turner,UTIL
2023,11,2,2023-03-31,Michael Harris II,Bench
2023,11,2,2023-03-31,Bryson Stott,Bench
2023,11,2,2023-03-31,Chris Sale,Bench
2023,11,2,2023-03-31,Jeffrey Springs,Bench
2023,11,2,2023-03-31,Andrew Heaney,Bench
2023,11,2,2023-03-31,Jorge Polanco,IL
2023,11,2,2023-03-31,Raisel Iglesias,IL
2023,11,2,2023-03-31,Shane Bieber,SP
2023,11,2,2023-03-31,Brandon Woodruff,SP
2023,11,2,2023-03-31,Shane McClanahan,SP
