year,team_id,scoring_period_id,date,player_name,player_pos
2020,4,1,2020-03-26,Will Smith,C
2020,4,1,2020-03-26,Rhys Hoskins,1B
2020,4,1,2020-03-26,Howie Kendrick,2B
2020,4,1,2020-03-26,Nolan Arenado,3B
2020,4,1,2020-03-26,Trevor Story,SS
2020,4,1,2020-03-26,Mookie Betts,OF
2020,4,1,2020-03-26,Danny Santana,OF
2020,4,1,2020-03-26,Hunter Dozier,OF
2020,4,1,2020-03-26,Corey Seager,UTIL
2020,4,1,2020-03-26,Tommy La Stella,UTIL
2020,4,1,2020-03-26,Shogo Akiyama,Bench
2020,4,1,2020-03-26,Hunter Renfroe,Bench
2020,4,1,2020-03-26,Willie Calhoun,Bench
2020,4,1,2020-03-26,David Peralta,Bench
2020,4,1,2020-03-26,Eduardo Rodriguez,Bench
2020,4,1,2020-03-26,Clayton Kershaw,SP
2020,4,1,2020-03-26,Justin Verlander,SP
2020,4,1,2020-03-26,Max Fried,SP
2020,4,1,2020-03-26,German Marquez,SP
2020,4,1,2020-03-26,Nathan Eovaldi,SP
2020,4,1,2020-03-26,Hansel Robles,RP
2020,4,1,2020-03-26,Mark Melancon,RP
2020,4,1,2020-03-26,Ross Stripling,RP
2020,4,2,2020-03-27,Will Smith,C
2020,4,2,2020-03-27,Rhys Hoskins,1B
2020,4,2,2020-03-27,Howie Kendrick,2B
2020,4,2,2020-03-27,Nolan Arenado,3B
2020,4,2,2020-03-27,Trevor Story,SS
2020,4,2,2020-03-27,Mookie Betts,OF
2020,4,2,2020-03-27,Danny Santana,OF
2020,4,2,2020-03-27,Hunter Dozier,OF
2020,4,2,2020-03-27,Corey Seager,UTIL
2020,4,2,2020-03-27,Tommy La Stella,UTIL
2020,4,2,2020-03-27,Shogo Akiyama,Bench
2020,4,2,2020-03-27,Hunter Renfroe,Bench
2020,4,2,2020-03-27,Willie Calhoun,Bench
2020,4,2,2020-03-27,David Peralta,Bench
2020,4,2,2020-03-27,Eduardo Rodriguez,Bench
2020,4,2,2020-03-27,Clayton Kershaw,SP
2020,4,2,2020-03-27,Justin Verlander,SP
2020,4,2,2020-03-27,Max Fried,SP
2020,4,2,2020-03-27,German Marquez,SP
2020,4,2,2020-03-27,Nathan Eovaldi,SP
2020,4,2,2020-03-27,Hansel Robles,RP
2020,4,2,2020-03-27,Mark Melancon,RP
2020,4,2,2020-03-27,Ross Stripling,RP
2020,4,3,2020-03-28,Will Smith,C
2020,4,3,2020-03-28,Rhys Hoskins,1B
2020,4,3,2020-03-28,Howie Kendrick,2B
2020,4,3,2020-03-28,Nolan Arenado,3B
2020,4,3,2020-03-28,Trevor Story,SS
2020,4,3,2020-03-28,Mookie Betts,OF
2020,4,3,2020-03-28,Danny Santana,OF
2020,4,3,2020-03-28,Hunter Dozier,OF
2020,4,3,2020-03-28,Corey Seager,UTIL
2020,4,3,2020-03-28,Tommy La Stella,UTIL
2020,4,3,2020-03-28,Shogo Akiyama,Bench
2020,4,3,2020-03-28,Hunter Renfroe,Bench
2020,4,3,2020-03-28,Willie Calhoun,Bench
2020,4,3,2020-03-28,David Peralta,Bench
2020,4,3,2020-03-28,Eduardo Rodriguez,Bench
2020,4,3,2020-03-28,Clayton Kershaw,SP
2020,4,3,2020-03-28,Justin Verlander,SP
2020,4,3,2020-03-28,Max Fried,SP
2020,4,3,2020-03-28,German Marquez,SP
2020,4,3,2020-03-28,Nathan Eovaldi,SP
2020,4,3,2020-03-28,Hansel Robles,RP
2020,4,3,2020-03-28,Mark Melancon,RP
2020,4,3,2020-03-28,Ross Stripling,RP
2020,4,4,2020-03-29,Will Smith,C
2020,4,4,2020-03-29,Rhys Hoskins,1B
2020,4,4,2020-03-29,Howie Kendrick,2B
2020,4,4,2020-03-29,Nolan Arenado,3B
2020,4,4,2020-03-29,Trevor Story,SS
2020,4,4,2020-03-29,Mookie Betts,OF
2020,4,4,2020-03-29,Danny Santana,OF
2020,4,4,2020-03-29,Hunter Dozier,OF
2020,4,4,2020-03-29,Corey Seager,UTIL
2020,4,4,2020-03-29,Tommy La Stella,UTIL
2020,4,4,2020-03-29,Shogo Akiyama,Bench
2020,4,4,2020-03-29,Hunter Renfroe,Bench
2020,4,4,2020-03-29,Willie Calhoun,Bench
2020,4,4,2020-03-29,David Peralta,Bench
2020,4,4,2020-03-29,Eduardo Rodriguez,Bench
2020,4,4,2020-03-29,Clayton Kershaw,SP
2020,4,4,2020-03-29,Justin Verlander,SP
2020,4,4,2020-03-29,Max Fried,SP
2020,4,4,2020-03-29,German Marquez,SP
2020,4,4,2020-03-29,Nathan Eovaldi,SP
