year,team_id,scoring_period_id,date,player_name,player_pos
2021,2,1,2021-04-01,Gary Sanchez,C
2021,2,1,2021-04-01,Paul Goldschmidt,1B
2021,2,1,2021-04-01,Jeff McNeil,2B
2021,2,1,2021-04-01,Alec Bohm,3B
2021,2,1,2021-04-01,Tim Anderson,SS
2021,2,1,2021-04-01,Michael Conforto,OF
2021,2,1,2021-04-01,Teoscar Hernandez,OF
2021,2,1,2021-04-01,Ryan Mountcastle,OF
2021,2,1,2021-04-01,Shohei Ohtani,UTIL
2021,2,1,2021-04-01,Ryan McMahon,UTIL
2021,2,1,2021-04-01,Shohei Ohtani,UTIL
2021,2,1,2021-04-01,J.D. Martinez,Bench
2021,2,1,2021-04-01,Dominic Smith,Bench
2021,2,1,2021-04-01,Adam Wainwright,Bench
2021,2,1,2021-04-01,Casey Mize,Bench
2021,2,1,2021-04-01,Greg Holland,Bench
2021,2,1,2021-04-01,Jack Flaherty,SP
2021,2,1,2021-04-01,Dylan Bundy,SP
2021,2,1,2021-04-01,Carlos Carrasco,SP
2021,2,1,2021-04-01,Postponed,SP
2021,2,1,2021-04-01,Chris Bassitt,SP
2021,2,1,2021-04-01,Cal Quantrill,SP
2021,2,1,2021-04-01,Josh Hader,RP
2021,2,1,2021-04-01,Ryan Pressly,RP
2021,2,1,2021-04-01,Alex Colome,RP
2021,2,2,2021-04-02,Gary Sanchez,C
2021,2,2,2021-04-02,Paul Goldschmidt,1B
2021,2,2,2021-04-02,Ryan McMahon,2B
2021,2,2,2021-04-02,Alec Bohm,3B
2021,2,2,2021-04-02,Tim Anderson,SS
2021,2,2,2021-04-02,Michael Conforto,OF
2021,2,2,2021-04-02,Teoscar Hernandez,OF
2021,2,2,2021-04-02,Ryan Mountcastle,OF
2021,2,2,2021-04-02,Shohei Ohtani,UTIL
2021,2,2,2021-04-02,J.D. Martinez,UTIL
2021,2,2,2021-04-02,Shohei Ohtani,UTIL
2021,2,2,2021-04-02,Jeff McNeil,Bench
2021,2,2,2021-04-02,Dominic Smith,Bench
2021,2,2,2021-04-02,Adam Wainwright,Bench
2021,2,2,2021-04-02,Casey Mize,Bench
2021,2,2,2021-04-02,Greg Holland,Bench
