year,team_id,scoring_period_id,date,player_name,player_pos
2022,6,1,2022-04-07,Omar Narvaez,C
2022,6,1,2022-04-07,Luke Voit,1B
2022,6,1,2022-04-07,Jonathan India,2B
2022,6,1,2022-04-07,Jose Ramirez,3B
2022,6,1,2022-04-07,Willy Adames,SS
2022,6,1,2022-04-07,Aaron Judge,OF
2022,6,1,2022-04-07,George Springer,OF
2022,6,1,2022-04-07,Cedric Mullins,OF
2022,6,1,2022-04-07,Postponed,OF
2022,6,1,2022-04-07,Julio Rodriguez,UTIL
2022,6,1,2022-04-07,CJ Abrams,UTIL
2022,6,1,2022-04-07,Ryan Mountcastle,Bench
2022,6,1,2022-04-07,Yandy Diaz,Bench
2022,6,1,2022-04-07,Joe Barlow,Bench
2022,6,1,2022-04-07,Cole Irvin,Bench
2022,6,1,2022-04-07,Ronald Acuna Jr.,IL
2022,6,1,2022-04-07,Jacob deGrom,IL
2022,6,1,2022-04-07,Kyle Gibson,SP
2022,6,1,2022-04-07,Hyun Jin Ryu,SP
2022,6,1,2022-04-07,Logan Gilbert,SP
2022,6,1,2022-04-07,Postponed,SP
2022,6,1,2022-04-07,Chris Flexen,SP
2022,6,1,2022-04-07,John Means,SP
2022,6,1,2022-04-07,Jordan Romano,RP
2022,6,1,2022-04-07,Taylor Rogers,RP
2022,6,1,2022-04-07,Corey Knebel,RP
2022,6,2,2022-04-08,Omar Narvaez,C
2022,6,2,2022-04-08,Ryan Mountcastle,1B
2022,6,2,2022-04-08,Jonathan India,2B
2022,6,2,2022-04-08,Yandy Diaz,3B
2022,6,2,2022-04-08,CJ Abrams,SS
2022,6,2,2022-04-08,Postponed,SS
2022,6,2,2022-04-08,Aaron Judge,OF
2022,6,2,2022-04-08,George Springer,OF
2022,6,2,2022-04-08,Cedric Mullins,OF
2022,6,2,2022-04-08,Julio Rodriguez,UTIL
2022,6,2,2022-04-08,Luke Voit,UTIL
2022,6,2,2022-04-08,Jose Ramirez,Bench
2022,6,2,2022-04-08,Willy Adames,Bench
2022,6,2,2022-04-08,Joe Barlow,Bench
2022,6,2,2022-04-08,Cole Irvin,Bench
2022,6,2,2022-04-08,Ronald Acuna Jr.,IL
2022,6,2,2022-04-08,Jacob deGrom,IL
2022,6,2,2022-04-08,Kyle Gibson,SP
2022,6,2,2022-04-08,Hyun Jin Ryu,SP
2022,6,2,2022-04-08,Logan Gilbert,SP
2022,6,2,2022-04-08,Chris Flexen,SP
2022,6,2,2022-04-08,John Means,SP
2022,6,2,2022-04-08,Jordan Romano,RP
2022,6,2,2022-04-08,Taylor Rogers,RP
2022,6,2,2022-04-08,Corey Knebel,RP
2022,6,3,2022-04-09,Omar Narvaez,C
2022,6,3,2022-04-09,Ryan Mountcastle,1B
2022,6,3,2022-04-09,Jonathan India,2B
2022,6,3,2022-04-09,Jose Ramirez,3B
2022,6,3,2022-04-09,Willy Adames,SS
2022,6,3,2022-04-09,Aaron Judge,OF
2022,6,3,2022-04-09,George Springer,OF
2022,6,3,2022-04-09,Cedric Mullins,OF
2022,6,3,2022-04-09,Julio Rodriguez,UTIL
2022,6,3,2022-04-09,Luke Voit,UTIL
2022,6,3,2022-04-09,Yandy Diaz,Bench
2022,6,3,2022-04-09,CJ Abrams,Bench
2022,6,3,2022-04-09,Hyun Jin Ryu,Bench
2022,6,3,2022-04-09,Jordan Romano,Bench
2022,6,3,2022-04-09,Ronald Acuna Jr.,IL
2022,6,3,2022-04-09,Jacob deGrom,IL
2022,6,3,2022-04-09,Kyle Gibson,SP
2022,6,3,2022-04-09,Logan Gilbert,SP
2022,6,3,2022-04-09,Chris Flexen,SP
2022,6,3,2022-04-09,John Means,SP
2022,6,3,2022-04-09,Cole Irvin,SP
2022,6,3,2022-04-09,Taylor Rogers,RP
2022,6,3,2022-04-09,Corey Knebel,RP
2022,6,3,2022-04-09,Joe Barlow,RP
2022,6,4,2022-04-10,Omar Narvaez,C
2022,6,4,2022-04-10,Ryan Mountcastle,1B
2022,6,4,2022-04-10,Jonathan India,2B
2022,6,4,2022-04-10,Jose Ramirez,3B
2022,6,4,2022-04-10,Willy Adames,SS
2022,6,4,2022-04-10,Aaron Judge,OF
2022,6,4,2022-04-10,George Springer,OF
2022,6,4,2022-04-10,Cedric Mullins,OF
2022,6,4,2022-04-10,Julio Rodriguez,UTIL
2022,6,4,2022-04-10,Yandy Diaz,UTIL
2022,6,4,2022-04-10,Luke Voit,Bench
2022,6,4,2022-04-10,CJ Abrams,Bench
2022,6,4,2022-04-10,Chris Flexen,Bench
2022,6,4,2022-04-10,Jordan Romano,Bench
2022,6,4,2022-04-10,Ronald Acuna Jr.,IL
2022,6,4,2022-04-10,Jacob deGrom,IL
2022,6,4,2022-04-10,Kyle Gibson,SP
2022,6,4,2022-04-10,Hyun Jin Ryu,SP
2022,6,4,2022-04-10,Logan Gilbert,SP
2022,6,4,2022-04-10,John Means,SP
2022,6,4,2022-04-10,Cole Irvin,SP
2022,6,4,2022-04-10,Taylor Rogers,RP
2022,6,4,2022-04-10,Corey Knebel,RP
2022,6,4,2022-04-10,Joe Barlow,RP
2022,6,5,2022-04-11,Omar Narvaez,C
2022,6,5,2022-04-11,Ryan Mountcastle,1B
2022,6,5,2022-04-11,Jonathan India,2B
2022,6,5,2022-04-11,Jose Ramirez,3B
2022,6,5,2022-04-11,Willy Adames,SS
2022,6,5,2022-04-11,Aaron Judge,OF
2022,6,5,2022-04-11,George Springer,OF
2022,6,5,2022-04-11,Cedric Mullins,OF
2022,6,5,2022-04-11,Yandy Diaz,UTIL
2022,6,5,2022-04-11,Steven Kwan,UTIL
2022,6,5,2022-04-11,Julio Rodriguez,Bench
2022,6,5,2022-04-11,Luke Voit,Bench
2022,6,5,2022-04-11,CJ Abrams,Bench
2022,6,5,2022-04-11,Hyun Jin Ryu,Bench
2022,6,5,2022-04-11,Joe Barlow,Bench
2022,6,5,2022-04-11,Ronald Acuna Jr.,IL
2022,6,5,2022-04-11,Jacob deGrom,IL
2022,6,5,2022-04-11,Kyle Gibson,SP
2022,6,5,2022-04-11,Logan Gilbert,SP
2022,6,5,2022-04-11,Chris Flexen,SP
2022,6,5,2022-04-11,John Means,SP
2022,6,5,2022-04-11,Cole Irvin,SP
2022,6,5,2022-04-11,Jordan Romano,RP
2022,6,5,2022-04-11,Taylor Rogers,RP
2022,6,5,2022-04-11,Corey Knebel,RP
2022,6,6,2022-04-12,Omar Narvaez,C
2022,6,6,2022-04-12,Ryan Mountcastle,1B
2022,6,6,2022-04-12,Jonathan India,2B
2022,6,6,2022-04-12,Jose Ramirez,3B
2022,6,6,2022-04-12,Willy Adames,SS
2022,6,6,2022-04-12,Aaron Judge,OF
2022,6,6,2022-04-12,George Springer,OF
2022,6,6,2022-04-12,Cedric Mullins,OF
2022,6,6,2022-04-12,Luke Voit,UTIL
2022,6,6,2022-04-12,Steven Kwan,UTIL
2022,6,6,2022-04-12,Julio Rodriguez,Bench
2022,6,6,2022-04-12,Yandy Diaz,Bench
2022,6,6,2022-04-12,CJ Abrams,Bench
2022,6,6,2022-04-12,Hyun Jin Ryu,Bench
2022,6,6,2022-04-12,Joe Barlow,Bench
2022,6,6,2022-04-12,Ronald Acuna Jr.,IL
2022,6,6,2022-04-12,Jacob deGrom,IL
2022,6,6,2022-04-12,Kyle Gibson,SP
2022,6,6,2022-04-12,Logan Gilbert,SP
2022,6,6,2022-04-12,Chris Flexen,SP
2022,6,6,2022-04-12,John Means,SP
2022,6,6,2022-04-12,Cole Irvin,SP
2022,6,6,2022-04-12,Jordan Romano,RP
2022,6,6,2022-04-12,Taylor Rogers,RP
2022,6,6,2022-04-12,Corey Knebel,RP
2022,6,7,2022-04-13,Omar Narvaez,C
2022,6,7,2022-04-13,Ryan Mountcastle,1B
2022,6,7,2022-04-13,Jonathan India,2B
2022,6,7,2022-04-13,Jose Ramirez,3B
2022,6,7,2022-04-13,Willy Adames,SS
2022,6,7,2022-04-13,Aaron Judge,OF
2022,6,7,2022-04-13,George Springer,OF
2022,6,7,2022-04-13,Cedric Mullins,OF
2022,6,7,2022-04-13,Luke Voit,UTIL
2022,6,7,2022-04-13,Steven Kwan,UTIL
2022,6,7,2022-04-13,Julio Rodriguez,Bench
2022,6,7,2022-04-13,Yandy Diaz,Bench
2022,6,7,2022-04-13,CJ Abrams,Bench
2022,6,7,2022-04-13,Hyun Jin Ryu,Bench
2022,6,7,2022-04-13,Joe Barlow,Bench
2022,6,7,2022-04-13,Ronald Acuna Jr.,IL
2022,6,7,2022-04-13,Jacob deGrom,IL
2022,6,7,2022-04-13,Kyle Gibson,SP
2022,6,7,2022-04-13,Logan Gilbert,SP
2022,6,7,2022-04-13,Chris Flexen,SP
2022,6,7,2022-04-13,John Means,SP
2022,6,7,2022-04-13,Cole Irvin,SP
2022,6,7,2022-04-13,Jordan Romano,RP
2022,6,7,2022-04-13,Taylor Rogers,RP
2022,6,7,2022-04-13,Corey Knebel,RP
2022,6,8,2022-04-14,Omar Narvaez,C
2022,6,8,2022-04-14,Luke Voit,1B
2022,6,8,2022-04-14,Jonathan India,2B
2022,6,8,2022-04-14,Yandy Diaz,3B
2022,6,8,2022-04-14,Willy Adames,SS
2022,6,8,2022-04-14,Aaron Judge,OF
2022,6,8,2022-04-14,George Springer,OF
2022,6,8,2022-04-14,Julio Rodriguez,OF
2022,6,8,2022-04-14,Jose Ramirez,UTIL
2022,6,8,2022-04-14,CJ Abrams,UTIL
2022,6,8,2022-04-14,Cedric Mullins,Bench
2022,6,8,2022-04-14,Ryan Mountcastle,Bench
2022,6,8,2022-04-14,Steven Kwan,Bench
2022,6,8,2022-04-14,Hyun Jin Ryu,Bench
2022,6,8,2022-04-14,Corey Knebel,Bench
2022,6,8,2022-04-14,Joe Barlow,Bench
2022,6,8,2022-04-14,Ronald Acuna Jr.,IL
2022,6,8,2022-04-14,Jacob deGrom,IL
2022,6,8,2022-04-14,Kyle Gibson,SP
2022,6,8,2022-04-14,Logan Gilbert,SP
2022,6,8,2022-04-14,Chris Flexen,SP
2022,6,8,2022-04-14,John Means,SP
2022,6,8,2022-04-14,Cole Irvin,SP
2022,6,8,2022-04-14,Jordan Romano,RP
2022,6,8,2022-04-14,Taylor Rogers,RP
2022,6,9,2022-04-15,Omar Narvaez,C
2022,6,9,2022-04-15,Luke Voit,1B
2022,6,9,2022-04-15,Jonathan India,2B
2022,6,9,2022-04-15,Yandy Diaz,3B
2022,6,9,2022-04-15,Willy Adames,SS
2022,6,9,2022-04-15,Aaron Judge,OF
2022,6,9,2022-04-15,George Springer,OF
2022,6,9,2022-04-15,Cedric Mullins,OF
2022,6,9,2022-04-15,Jose Ramirez,UTIL
2022,6,9,2022-04-15,Steven Kwan,UTIL
2022,6,9,2022-04-15,Julio Rodriguez,Bench
2022,6,9,2022-04-15,Ryan Mountcastle,Bench
2022,6,9,2022-04-15,CJ Abrams,Bench
2022,6,9,2022-04-15,Hyun Jin Ryu,Bench
2022,6,9,2022-04-15,Corey Knebel,Bench
2022,6,9,2022-04-15,Ronald Acuna Jr.,IL
2022,6,9,2022-04-15,Jacob deGrom,IL
2022,6,9,2022-04-15,Kyle Gibson,SP
2022,6,9,2022-04-15,Logan Gilbert,SP
2022,6,9,2022-04-15,Chris Flexen,SP
2022,6,9,2022-04-15,John Means,SP
2022,6,9,2022-04-15,Cole Irvin,SP
2022,6,9,2022-04-15,Jordan Romano,RP
2022,6,9,2022-04-15,Taylor Rogers,RP
2022,6,9,2022-04-15,Joe Barlow,RP
2022,6,10,2022-04-16,Omar Narvaez,C
2022,6,10,2022-04-16,Luke Voit,1B
2022,6,10,2022-04-16,Jonathan India,2B
2022,6,10,2022-04-16,Yandy Diaz,3B
2022,6,10,2022-04-16,Willy Adames,SS
2022,6,10,2022-04-16,Aaron Judge,OF
2022,6,10,2022-04-16,George Springer,OF
2022,6,10,2022-04-16,Cedric Mullins,OF
2022,6,10,2022-04-16,Jose Ramirez,UTIL
2022,6,10,2022-04-16,Steven Kwan,UTIL
2022,6,10,2022-04-16,Julio Rodriguez,Bench
2022,6,10,2022-04-16,Ryan Mountcastle,Bench
2022,6,10,2022-04-16,CJ Abrams,Bench
2022,6,10,2022-04-16,Chris Flexen,Bench
2022,6,10,2022-04-16,Corey Knebel,Bench
2022,6,10,2022-04-16,Ronald Acuna Jr.,IL
2022,6,10,2022-04-16,Jacob deGrom,IL
2022,6,10,2022-04-16,Kyle Gibson,SP
2022,6,10,2022-04-16,Hyun Jin Ryu,SP
2022,6,10,2022-04-16,Logan Gilbert,SP
2022,6,10,2022-04-16,John Means,SP
2022,6,10,2022-04-16,Cole Irvin,SP
2022,6,10,2022-04-16,Jordan Romano,RP
2022,6,10,2022-04-16,Taylor Rogers,RP
2022,6,10,2022-04-16,Joe Barlow,RP
2022,6,11,2022-04-17,Omar Narvaez,C
2022,6,11,2022-04-17,Luke Voit,1B
2022,6,11,2022-04-17,Jonathan India,2B
2022,6,11,2022-04-17,Yandy Diaz,3B
2022,6,11,2022-04-17,Willy Adames,SS
2022,6,11,2022-04-17,Aaron Judge,OF
2022,6,11,2022-04-17,George Springer,OF
2022,6,11,2022-04-17,Cedric Mullins,OF
2022,6,11,2022-04-17,Jose Ramirez,UTIL
2022,6,11,2022-04-17,Steven Kwan,UTIL
2022,6,11,2022-04-17,Julio Rodriguez,Bench
2022,6,11,2022-04-17,Ryan Mountcastle,Bench
2022,6,11,2022-04-17,CJ Abrams,Bench
2022,6,11,2022-04-17,Chris Flexen,Bench
2022,6,11,2022-04-17,Corey Knebel,Bench
2022,6,11,2022-04-17,Ronald Acuna Jr.,IL
2022,6,11,2022-04-17,Jacob deGrom,IL
2022,6,11,2022-04-17,Kyle Gibson,SP
2022,6,11,2022-04-17,Hyun Jin Ryu,SP
2022,6,11,2022-04-17,Logan Gilbert,SP
2022,6,11,2022-04-17,John Means,SP
2022,6,11,2022-04-17,Cole Irvin,SP
2022,6,11,2022-04-17,Jordan Romano,RP
2022,6,11,2022-04-17,Taylor Rogers,RP
2022,6,11,2022-04-17,Joe Barlow,RP
2022,6,12,2022-04-18,Omar Narvaez,C
2022,6,12,2022-04-18,Postponed,C
2022,6,12,2022-04-18,Luke Voit,1B
2022,6,12,2022-04-18,Jonathan India,2B
2022,6,12,2022-04-18,Yandy Diaz,3B
2022,6,12,2022-04-18,Willy Adames,SS
2022,6,12,2022-04-18,Aaron Judge,OF
2022,6,12,2022-04-18,George Springer,OF
2022,6,12,2022-04-18,Cedric Mullins,OF
2022,6,12,2022-04-18,Postponed,OF
2022,6,12,2022-04-18,Jose Ramirez,UTIL
2022,6,12,2022-04-18,Steven Kwan,UTIL
2022,6,12,2022-04-18,Julio Rodriguez,Bench
2022,6,12,2022-04-18,Ryan Mountcastle,Bench
2022,6,12,2022-04-18,CJ Abrams,Bench
2022,6,12,2022-04-18,Chris Flexen,Bench
2022,6,12,2022-04-18,Corey Knebel,Bench
2022,6,12,2022-04-18,Ronald Acuna Jr.,IL
2022,6,12,2022-04-18,Jacob deGrom,IL
2022,6,12,2022-04-18,Hyun Jin Ryu,IL
2022,6,12,2022-04-18,Kyle Gibson,SP
2022,6,12,2022-04-18,Logan Gilbert,SP
2022,6,12,2022-04-18,Cole Irvin,SP
2022,6,12,2022-04-18,Brad Keller,SP
2022,6,12,2022-04-18,Andrew Heaney,SP
2022,6,12,2022-04-18,Jordan Romano,RP
2022,6,12,2022-04-18,Taylor Rogers,RP
2022,6,12,2022-04-18,Postponed,RP
2022,6,12,2022-04-18,Joe Barlow,RP
2022,6,13,2022-04-19,Omar Narvaez,C
2022,6,13,2022-04-19,Luke Voit,1B
2022,6,13,2022-04-19,Jonathan India,2B
2022,6,13,2022-04-19,Yandy Diaz,3B
2022,6,13,2022-04-19,Willy Adames,SS
2022,6,13,2022-04-19,Aaron Judge,OF
2022,6,13,2022-04-19,George Springer,OF
2022,6,13,2022-04-19,Cedric Mullins,OF
2022,6,13,2022-04-19,Postponed,OF
2022,6,13,2022-04-19,Julio Rodriguez,UTIL
2022,6,13,2022-04-19,Ryan Mountcastle,UTIL
2022,6,13,2022-04-19,Jose Ramirez,Bench
2022,6,13,2022-04-19,CJ Abrams,Bench
2022,6,13,2022-04-19,Steven Kwan,Bench
2022,6,13,2022-04-19,Chris Flexen,Bench
2022,6,13,2022-04-19,Corey Knebel,Bench
2022,6,13,2022-04-19,Ronald Acuna Jr.,IL
2022,6,13,2022-04-19,Jacob deGrom,IL
2022,6,13,2022-04-19,Hyun Jin Ryu,IL
2022,6,13,2022-04-19,Kyle Gibson,SP
2022,6,13,2022-04-19,Logan Gilbert,SP
2022,6,13,2022-04-19,Cole Irvin,SP
2022,6,13,2022-04-19,Brad Keller,SP
2022,6,13,2022-04-19,Andrew Heaney,SP
2022,6,13,2022-04-19,Jordan Romano,RP
2022,6,13,2022-04-19,Taylor Rogers,RP
2022,6,13,2022-04-19,Joe Barlow,RP
2022,6,14,2022-04-20,Omar Narvaez,C
2022,6,14,2022-04-20,Luke Voit,1B
2022,6,14,2022-04-20,Sheldon Neuse,2B
2022,6,14,2022-04-20,Jose Ramirez,3B
2022,6,14,2022-04-20,Willy Adames,SS
2022,6,14,2022-04-20,Aaron Judge,OF
2022,6,14,2022-04-20,George Springer,OF
2022,6,14,2022-04-20,Cedric Mullins,OF
2022,6,14,2022-04-20,Yandy Diaz,UTIL
2022,6,14,2022-04-20,Steven Kwan,UTIL
2022,6,14,2022-04-20,Jonathan India,Bench
2022,6,14,2022-04-20,Julio Rodriguez,Bench
2022,6,14,2022-04-20,Ryan Mountcastle,Bench
2022,6,14,2022-04-20,CJ Abrams,Bench
2022,6,14,2022-04-20,Chris Flexen,Bench
