year,team_id,scoring_period_id,date,player_name,player_pos
2019,5,1,2019-03-20,Jonathan Lucroy,C
2019,5,1,2019-03-20,Jose Abreu,1B
2019,5,1,2019-03-20,Yoan Moncada,2B
2019,5,1,2019-03-20,Eduardo Escobar,3B
2019,5,1,2019-03-20,Andrelton Simmons,SS
2019,5,1,2019-03-20,Mitch Haniger,OF
2019,5,1,2019-03-20,Michael Brantley,OF
2019,5,1,2019-03-20,Stephen Piscotty,OF
2019,5,1,2019-03-20,Scooter Gennett,UTIL
2019,5,1,2019-03-20,Kyle Schwarber,UTIL
2019,5,1,2019-03-20,Jed Lowrie,Bench
2019,5,1,2019-03-20,Jake Lamb,Bench
2019,5,1,2019-03-20,Nick Markakis,Bench
2019,5,1,2019-03-20,Ian Happ,Bench
2019,5,1,2019-03-20,Sean Newcomb,Bench
2019,5,1,2019-03-20,Max Scherzer,SP
2019,5,1,2019-03-20,Chris Sale,SP
2019,5,1,2019-03-20,Zack Greinke,SP
2019,5,1,2019-03-20,Madison Bumgarner,SP
2019,5,1,2019-03-20,Carlos Rodon,SP
2019,5,1,2019-03-20,Archie Bradley,RP
2019,5,1,2019-03-20,Alex Colome,RP
2019,5,1,2019-03-20,A.J. Minter,RP
2019,5,2,2019-03-21,Jonathan Lucroy,C
2019,5,2,2019-03-21,Jose Abreu,1B
2019,5,2,2019-03-21,Yoan Moncada,2B
2019,5,2,2019-03-21,Eduardo Escobar,3B
2019,5,2,2019-03-21,Andrelton Simmons,SS
2019,5,2,2019-03-21,Mitch Haniger,OF
2019,5,2,2019-03-21,Michael Brantley,OF
2019,5,2,2019-03-21,Stephen Piscotty,OF
2019,5,2,2019-03-21,Scooter Gennett,UTIL
2019,5,2,2019-03-21,Kyle Schwarber,UTIL
2019,5,2,2019-03-21,Jed Lowrie,Bench
2019,5,2,2019-03-21,Jake Lamb,Bench
2019,5,2,2019-03-21,Nick Markakis,Bench
2019,5,2,2019-03-21,Ian Happ,Bench
2019,5,2,2019-03-21,Sean Newcomb,Bench
2019,5,2,2019-03-21,Max Scherzer,SP
2019,5,2,2019-03-21,Chris Sale,SP
2019,5,2,2019-03-21,Zack Greinke,SP
2019,5,2,2019-03-21,Madison Bumgarner,SP
