year,team_id,scoring_period_id,date,player_name,player_pos
2019,2,1,2019-03-20,Willson Contreras,C
2019,2,1,2019-03-20,Paul Goldschmidt,1B
2019,2,1,2019-03-20,Javier Baez,2B
2019,2,1,2019-03-20,Kyle Seager,3B
2019,2,1,2019-03-20,Alex Bregman,SS
2019,2,1,2019-03-20,Nicholas Castellanos,OF
2019,2,1,2019-03-20,Justin Upton,OF
2019,2,1,2019-03-20,Ender Inciarte,OF
2019,2,1,2019-03-20,Khris Davis,UTIL
2019,2,1,2019-03-20,Rougned Odor,UTIL
2019,2,1,2019-03-20,Joc Pederson,Bench
2019,2,1,2019-03-20,Wilmer Flores,Bench
2019,2,1,2019-03-20,Ben Zobrist,Bench
2019,2,1,2019-03-20,Jon Gray,Bench
2019,2,1,2019-03-20,Hunter Strickland,Bench
2019,2,1,2019-03-20,Cole Hamels,SP
2019,2,1,2019-03-20,Jack Flaherty,SP
2019,2,1,2019-03-20,Masahiro Tanaka,SP
2019,2,1,2019-03-20,Michael Fulmer,SP
2019,2,1,2019-03-20,Reynaldo Lopez,SP
2019,2,1,2019-03-20,Felipe Vazquez,RP
2019,2,1,2019-03-20,David Robertson,RP
2019,2,1,2019-03-20,Kenta Maeda,RP
2019,2,2,2019-03-21,Willson Contreras,C
2019,2,2,2019-03-21,Paul Goldschmidt,1B
2019,2,2,2019-03-21,Javier Baez,2B
2019,2,2,2019-03-21,Kyle Seager,3B
2019,2,2,2019-03-21,Alex Bregman,SS
2019,2,2,2019-03-21,Nicholas Castellanos,OF
2019,2,2,2019-03-21,Justin Upton,OF
2019,2,2,2019-03-21,Ender Inciarte,OF
2019,2,2,2019-03-21,Khris Davis,UTIL
2019,2,2,2019-03-21,Rougned Odor,UTIL
2019,2,2,2019-03-21,Joc Pederson,Bench
2019,2,2,2019-03-21,Wilmer Flores,Bench
2019,2,2,2019-03-21,Ben Zobrist,Bench
2019,2,2,2019-03-21,Jon Gray,Bench
2019,2,2,2019-03-21,Hunter Strickland,Bench
2019,2,2,2019-03-21,Cole Hamels,SP
2019,2,2,2019-03-21,Jack Flaherty,SP
2019,2,2,2019-03-21,Masahiro Tanaka,SP
2019,2,2,2019-03-21,Michael Fulmer,SP
2019,2,2,2019-03-21,Reynaldo Lopez,SP
2019,2,2,2019-03-21,Felipe Vazquez,RP
2019,2,2,2019-03-21,David Robertson,RP
2019,2,2,2019-03-21,Kenta Maeda,RP
2019,2,3,2019-03-22,Willson Contreras,C
2019,2,3,2019-03-22,Paul Goldschmidt,1B
2019,2,3,2019-03-22,Javier Baez,2B
2019,2,3,2019-03-22,Kyle Seager,3B
2019,2,3,2019-03-22,Alex Bregman,SS
2019,2,3,2019-03-22,Nicholas Castellanos,OF
2019,2,3,2019-03-22,Justin Upton,OF
2019,2,3,2019-03-22,Ender Inciarte,OF
2019,2,3,2019-03-22,Khris Davis,UTIL
2019,2,3,2019-03-22,Rougned Odor,UTIL
2019,2,3,2019-03-22,Joc Pederson,Bench
2019,2,3,2019-03-22,Wilmer Flores,Bench
2019,2,3,2019-03-22,Ben Zobrist,Bench
2019,2,3,2019-03-22,Jon Gray,Bench
2019,2,3,2019-03-22,Hunter Strickland,Bench
2019,2,3,2019-03-22,Cole Hamels,SP
2019,2,3,2019-03-22,Jack Flaherty,SP
2019,2,3,2019-03-22,Masahiro Tanaka,SP
2019,2,3,2019-03-22,Michael Fulmer,SP
2019,2,3,2019-03-22,Reynaldo Lopez,SP
2019,2,3,2019-03-22,Felipe Vazquez,RP
2019,2,3,2019-03-22,David Robertson,RP
2019,2,3,2019-03-22,Kenta Maeda,RP
2019,2,4,2019-03-23,Willson Contreras,C
2019,2,4,2019-03-23,Paul Goldschmidt,1B
2019,2,4,2019-03-23,Javier Baez,2B
2019,2,4,2019-03-23,Kyle Seager,3B
2019,2,4,2019-03-23,Alex Bregman,SS
2019,2,4,2019-03-23,Nicholas Castellanos,OF
2019,2,4,2019-03-23,Justin Upton,OF
2019,2,4,2019-03-23,Ender Inciarte,OF
2019,2,4,2019-03-23,Khris Davis,UTIL
2019,2,4,2019-03-23,Rougned Odor,UTIL
2019,2,4,2019-03-23,Joc Pederson,Bench
2019,2,4,2019-03-23,Wilmer Flores,Bench
2019,2,4,2019-03-23,Ben Zobrist,Bench
2019,2,4,2019-03-23,Jon Gray,Bench
2019,2,4,2019-03-23,Hunter Strickland,Bench
2019,2,4,2019-03-23,Cole Hamels,SP
2019,2,4,2019-03-23,Jack Flaherty,SP
2019,2,4,2019-03-23,Masahiro Tanaka,SP
2019,2,4,2019-03-23,Michael Fulmer,SP
2019,2,4,2019-03-23,Reynaldo Lopez,SP
2019,2,4,2019-03-23,Felipe Vazquez,RP
2019,2,4,2019-03-23,David Robertson,RP
2019,2,4,2019-03-23,Kenta Maeda,RP
2019,2,5,2019-03-24,Willson Contreras,C
2019,2,5,2019-03-24,Paul Goldschmidt,1B
2019,2,5,2019-03-24,Javier Baez,2B
2019,2,5,2019-03-24,Kyle Seager,3B
2019,2,5,2019-03-24,Alex Bregman,SS
2019,2,5,2019-03-24,Nicholas Castellanos,OF
2019,2,5,2019-03-24,Justin Upton,OF
2019,2,5,2019-03-24,Ender Inciarte,OF
2019,2,5,2019-03-24,Khris Davis,UTIL
2019,2,5,2019-03-24,Rougned Odor,UTIL
2019,2,5,2019-03-24,Joc Pederson,Bench
2019,2,5,2019-03-24,Wilmer Flores,Bench
2019,2,5,2019-03-24,Ben Zobrist,Bench
2019,2,5,2019-03-24,Jon Gray,Bench
2019,2,5,2019-03-24,Hunter Strickland,Bench
2019,2,5,2019-03-24,Cole Hamels,SP
2019,2,5,2019-03-24,Jack Flaherty,SP
2019,2,5,2019-03-24,Masahiro Tanaka,SP
2019,2,5,2019-03-24,Michael Fulmer,SP
2019,2,5,2019-03-24,Reynaldo Lopez,SP
2019,2,5,2019-03-24,Felipe Vazquez,RP
2019,2,5,2019-03-24,David Robertson,RP
2019,2,5,2019-03-24,Kenta Maeda,RP
2019,2,6,2019-03-25,Willson Contreras,C
2019,2,6,2019-03-25,Paul Goldschmidt,1B
2019,2,6,2019-03-25,Javier Baez,2B
2019,2,6,2019-03-25,Kyle Seager,3B
2019,2,6,2019-03-25,Alex Bregman,SS
2019,2,6,2019-03-25,Nicholas Castellanos,OF
2019,2,6,2019-03-25,Justin Upton,OF
2019,2,6,2019-03-25,Ender Inciarte,OF
2019,2,6,2019-03-25,Khris Davis,UTIL
2019,2,6,2019-03-25,Rougned Odor,UTIL
2019,2,6,2019-03-25,Joc Pederson,Bench
2019,2,6,2019-03-25,Wilmer Flores,Bench
2019,2,6,2019-03-25,Ben Zobrist,Bench
2019,2,6,2019-03-25,Jon Gray,Bench
2019,2,6,2019-03-25,Hunter Strickland,Bench
2019,2,6,2019-03-25,Cole Hamels,SP
2019,2,6,2019-03-25,Jack Flaherty,SP
2019,2,6,2019-03-25,Masahiro Tanaka,SP
2019,2,6,2019-03-25,Michael Fulmer,SP
2019,2,6,2019-03-25,Reynaldo Lopez,SP
2019,2,6,2019-03-25,Felipe Vazquez,RP
2019,2,6,2019-03-25,David Robertson,RP
2019,2,6,2019-03-25,Kenta Maeda,RP
2019,2,7,2019-03-26,Willson Contreras,C
2019,2,7,2019-03-26,Paul Goldschmidt,1B
2019,2,7,2019-03-26,Javier Baez,2B
2019,2,7,2019-03-26,Kyle Seager,3B
2019,2,7,2019-03-26,Alex Bregman,SS
2019,2,7,2019-03-26,Nicholas Castellanos,OF
2019,2,7,2019-03-26,Justin Upton,OF
2019,2,7,2019-03-26,Ender Inciarte,OF
2019,2,7,2019-03-26,Khris Davis,UTIL
2019,2,7,2019-03-26,Rougned Odor,UTIL
2019,2,7,2019-03-26,Joc Pederson,Bench
2019,2,7,2019-03-26,Wilmer Flores,Bench
2019,2,7,2019-03-26,Ben Zobrist,Bench
2019,2,7,2019-03-26,Jon Gray,Bench
2019,2,7,2019-03-26,Hunter Strickland,Bench
2019,2,7,2019-03-26,Cole Hamels,SP
2019,2,7,2019-03-26,Jack Flaherty,SP
2019,2,7,2019-03-26,Masahiro Tanaka,SP
2019,2,7,2019-03-26,Michael Fulmer,SP
2019,2,7,2019-03-26,Reynaldo Lopez,SP
2019,2,7,2019-03-26,Felipe Vazquez,RP
2019,2,7,2019-03-26,David Robertson,RP
2019,2,7,2019-03-26,Kenta Maeda,RP
2019,2,8,2019-03-27,Willson Contreras,C
2019,2,8,2019-03-27,Paul Goldschmidt,1B
2019,2,8,2019-03-27,Javier Baez,2B
2019,2,8,2019-03-27,Kyle Seager,3B
2019,2,8,2019-03-27,Alex Bregman,SS
2019,2,8,2019-03-27,Nicholas Castellanos,OF
2019,2,8,2019-03-27,Justin Upton,OF
2019,2,8,2019-03-27,Ender Inciarte,OF
2019,2,8,2019-03-27,Khris Davis,UTIL
2019,2,8,2019-03-27,Rougned Odor,UTIL
2019,2,8,2019-03-27,Joc Pederson,Bench
2019,2,8,2019-03-27,Wilmer Flores,Bench
2019,2,8,2019-03-27,Ben Zobrist,Bench
2019,2,8,2019-03-27,Jon Gray,Bench
2019,2,8,2019-03-27,Hunter Strickland,Bench
2019,2,8,2019-03-27,Cole Hamels,SP
2019,2,8,2019-03-27,Jack Flaherty,SP
2019,2,8,2019-03-27,Masahiro Tanaka,SP
2019,2,8,2019-03-27,Michael Fulmer,SP
2019,2,8,2019-03-27,Reynaldo Lopez,SP
2019,2,8,2019-03-27,Felipe Vazquez,RP
2019,2,8,2019-03-27,David Robertson,RP
2019,2,8,2019-03-27,Kenta Maeda,RP
2019,2,9,2019-03-28,Willson Contreras,C
2019,2,9,2019-03-28,Paul Goldschmidt,1B
2019,2,9,2019-03-28,Rougned Odor,2B
2019,2,9,2019-03-28,Alex Bregman,3B
2019,2,9,2019-03-28,Javier Baez,SS
2019,2,9,2019-03-28,Nicholas Castellanos,OF
2019,2,9,2019-03-28,Ender Inciarte,OF
2019,2,9,2019-03-28,Ben Zobrist,OF
2019,2,9,2019-03-28,Khris Davis,UTIL
2019,2,9,2019-03-28,Wilmer Flores,UTIL
2019,2,9,2019-03-28,Justin Upton,Bench
2019,2,9,2019-03-28,Joc Pederson,Bench
2019,2,9,2019-03-28,Jonathan Villar,Bench
2019,2,9,2019-03-28,Kenta Maeda,Bench
2019,2,9,2019-03-28,Jon Gray,Bench
2019,2,9,2019-03-28,Kyle Seager,IL
2019,2,9,2019-03-28,Cole Hamels,SP
2019,2,9,2019-03-28,Jack Flaherty,SP
2019,2,9,2019-03-28,Masahiro Tanaka,SP
2019,2,9,2019-03-28,Reynaldo Lopez,SP
2019,2,9,2019-03-28,Matthew Boyd,SP
2019,2,9,2019-03-28,Felipe Vazquez,RP
2019,2,9,2019-03-28,David Robertson,RP
2019,2,9,2019-03-28,Hunter Strickland,RP
2019,2,10,2019-03-29,Willson Contreras,C
2019,2,10,2019-03-29,Paul Goldschmidt,1B
2019,2,10,2019-03-29,Rougned Odor,2B
2019,2,10,2019-03-29,Javier Baez,3B
2019,2,10,2019-03-29,Alex Bregman,SS
2019,2,10,2019-03-29,Nicholas Castellanos,OF
2019,2,10,2019-03-29,Joc Pederson,OF
2019,2,10,2019-03-29,Ben Zobrist,OF
