year,team_id,scoring_period_id,date,player_name,player_pos
2023,5,1,2023-03-30,Yasmani Grandal,C
2023,5,1,2023-03-30,Triston Casas,1B
2023,5,1,2023-03-30,Jonathan India,2B
2023,5,1,2023-03-30,Alex Bregman,3B
2023,5,1,2023-03-30,Javier Baez,SS
2023,5,1,2023-03-30,Luis Robert Jr.,OF
2023,5,1,2023-03-30,Kris Bryant,OF
2023,5,1,2023-03-30,Ian Happ,OF
2023,5,1,2023-03-30,Yoan Moncada,UTIL
2023,5,1,2023-03-30,Charlie Blackmon,UTIL
2023,5,1,2023-03-30,C.J. Cron,Bench
2023,5,1,2023-03-30,Nico Hoerner,Bench
2023,5,1,2023-03-30,Brendan Donovan,Bench
2023,5,1,2023-03-30,Justin Steele,Bench
2023,5,1,2023-03-30,Martin Perez,Bench
2023,5,1,2023-03-30,Hayden Wesneski,Bench
2023,5,1,2023-03-30,Tony Gonsolin,IL
2023,5,1,2023-03-30,Max Scherzer,SP
2023,5,1,2023-03-30,Lucas Giolito,SP
2023,5,1,2023-03-30,Dylan Cease,SP
2023,5,1,2023-03-30,Patrick Sandoval,SP
2023,5,1,2023-03-30,Sonny Gray,SP
2023,5,1,2023-03-30,Bryan Abreu,RP
2023,5,1,2023-03-30,Kendall Graveman,RP
2023,5,2,2023-03-31,Yasmani Grandal,C
2023,5,2,2023-03-31,C.J. Cron,1B
2023,5,2,2023-03-31,Jonathan India,2B
2023,5,2,2023-03-31,Alex Bregman,3B
2023,5,2,2023-03-31,Javier Baez,SS
2023,5,2,2023-03-31,Luis Robert Jr.,OF
2023,5,2,2023-03-31,Kris Bryant,OF
2023,5,2,2023-03-31,Charlie Blackmon,OF
2023,5,2,2023-03-31,Ian Happ,UTIL
2023,5,2,2023-03-31,Yoan Moncada,UTIL
2023,5,2,2023-03-31,Nico Hoerner,Bench
2023,5,2,2023-03-31,Triston Casas,Bench
2023,5,2,2023-03-31,Brendan Donovan,Bench
2023,5,2,2023-03-31,Justin Steele,Bench
2023,5,2,2023-03-31,Martin Perez,Bench
2023,5,2,2023-03-31,Hayden Wesneski,Bench
2023,5,2,2023-03-31,Tony Gonsolin,IL
2023,5,2,2023-03-31,Max Scherzer,SP
2023,5,2,2023-03-31,Lucas Giolito,SP
2023,5,2,2023-03-31,Dylan Cease,SP
2023,5,2,2023-03-31,Patrick Sandoval,SP
2023,5,2,2023-03-31,Sonny Gray,SP
