year,team_id,scoring_period_id,date,player_name,player_pos
2021,10,1,2021-04-01,Salvador Perez,C
2021,10,1,2021-04-01,Vladimir Guerrero Jr.,1B
2021,10,1,2021-04-01,Whit Merrifield,2B
2021,10,1,2021-04-01,Kyle Seager,3B
2021,10,1,2021-04-01,Marcus Semien,SS
2021,10,1,2021-04-01,Marcell Ozuna,OF
2021,10,1,2021-04-01,Andrew Benintendi,OF
2021,10,1,2021-04-01,Jose Ramirez,UTIL
2021,10,1,2021-04-01,Jorge Soler,UTIL
2021,10,1,2021-04-01,Eloy Jimenez,Bench
2021,10,1,2021-04-01,Sean Murphy,Bench
2021,10,1,2021-04-01,Hunter Dozier,Bench
2021,10,1,2021-04-01,Aaron Civale,Bench
2021,10,1,2021-04-01,Eduardo Rodriguez,Bench
2021,10,1,2021-04-01,Zach Davies,Bench
2021,10,1,2021-04-01,Luke Voit,IL
2021,10,1,2021-04-01,Corbin Burnes,SP
2021,10,1,2021-04-01,Dallas Keuchel,SP
2021,10,1,2021-04-01,Corey Kluber,SP
2021,10,1,2021-04-01,James Paxton,SP
2021,10,1,2021-04-01,Postponed,SP
2021,10,1,2021-04-01,Brad Keller,SP
2021,10,1,2021-04-01,Edwin Diaz,RP
2021,10,1,2021-04-01,Postponed,RP
2021,10,1,2021-04-01,Giovanny Gallegos,RP
2021,10,1,2021-04-01,Trevor Cahill,RP
2021,10,2,2021-04-02,Salvador Perez,C
2021,10,2,2021-04-02,Vladimir Guerrero Jr.,1B
2021,10,2,2021-04-02,Whit Merrifield,2B
2021,10,2,2021-04-02,Kyle Seager,3B
2021,10,2,2021-04-02,Marcus Semien,SS
2021,10,2,2021-04-02,Marcell Ozuna,OF
2021,10,2,2021-04-02,Andrew Benintendi,OF
2021,10,2,2021-04-02,Jose Ramirez,UTIL
2021,10,2,2021-04-02,Sean Murphy,UTIL
2021,10,2,2021-04-02,Jorge Soler,Bench
2021,10,2,2021-04-02,Hunter Dozier,Bench
2021,10,2,2021-04-02,Aaron Civale,Bench
