year,team_id,scoring_period_id,date,player_name,player_pos
2022,8,1,2022-04-07,Keibert Ruiz,C
2022,8,1,2022-04-07,Matt Olson,1B
2022,8,1,2022-04-07,Kolten Wong,2B
2022,8,1,2022-04-07,Postponed,2B
2022,8,1,2022-04-07,Ryan McMahon,3B
2022,8,1,2022-04-07,Trea Turner,SS
2022,8,1,2022-04-07,Juan Soto,OF
2022,8,1,2022-04-07,Joey Gallo,OF
2022,8,1,2022-04-07,Trent Grisham,OF
2022,8,1,2022-04-07,Jared Walsh,UTIL
2022,8,1,2022-04-07,Jeimer Candelario,UTIL
2022,8,1,2022-04-07,Kyle Schwarber,Bench
2022,8,1,2022-04-07,Mitch Garver,Bench
2022,8,1,2022-04-07,Brandon Crawford,Bench
2022,8,1,2022-04-07,Oneil Cruz,Bench
2022,8,1,2022-04-07,Eduardo Rodriguez,Bench
2022,8,1,2022-04-07,Gerrit Cole,SP
2022,8,1,2022-04-07,Postponed,SP
2022,8,1,2022-04-07,Julio Urias,SP
2022,8,1,2022-04-07,Framber Valdez,SP
2022,8,1,2022-04-07,Adam Wainwright,SP
2022,8,1,2022-04-07,Patrick Corbin,SP
2022,8,1,2022-04-07,Garrett Whitlock,RP
2022,8,1,2022-04-07,Camilo Doval,RP
2022,8,1,2022-04-07,Blake Treinen,RP
2022,8,2,2022-04-08,Mitch Garver,C
2022,8,2,2022-04-08,Matt Olson,1B
2022,8,2,2022-04-08,Trea Turner,2B
2022,8,2,2022-04-08,Ryan McMahon,3B
2022,8,2,2022-04-08,Brandon Crawford,SS
2022,8,2,2022-04-08,Juan Soto,OF
2022,8,2,2022-04-08,Kyle Schwarber,OF
2022,8,2,2022-04-08,Joey Gallo,OF
2022,8,2,2022-04-08,Jared Walsh,UTIL
2022,8,2,2022-04-08,Jeimer Candelario,UTIL
2022,8,2,2022-04-08,Kolten Wong,Bench
2022,8,2,2022-04-08,Keibert Ruiz,Bench
2022,8,2,2022-04-08,Trent Grisham,Bench
2022,8,2,2022-04-08,Oneil Cruz,Bench
2022,8,2,2022-04-08,Patrick Corbin,Bench
2022,8,2,2022-04-08,Gerrit Cole,SP
2022,8,2,2022-04-08,Julio Urias,SP
2022,8,2,2022-04-08,Framber Valdez,SP
2022,8,2,2022-04-08,Eduardo Rodriguez,SP
2022,8,2,2022-04-08,Adam Wainwright,SP
2022,8,2,2022-04-08,Garrett Whitlock,RP
2022,8,2,2022-04-08,Camilo Doval,RP
2022,8,2,2022-04-08,Blake Treinen,RP
2022,8,3,2022-04-09,Keibert Ruiz,C
2022,8,3,2022-04-09,Matt Olson,1B
2022,8,3,2022-04-09,Kolten Wong,2B
2022,8,3,2022-04-09,Ryan McMahon,3B
2022,8,3,2022-04-09,Trea Turner,SS
2022,8,3,2022-04-09,Juan Soto,OF
2022,8,3,2022-04-09,Kyle Schwarber,OF
2022,8,3,2022-04-09,Trent Grisham,OF
2022,8,3,2022-04-09,Joey Gallo,UTIL
2022,8,3,2022-04-09,Jared Walsh,UTIL
2022,8,3,2022-04-09,Jeimer Candelario,Bench
2022,8,3,2022-04-09,Mitch Garver,Bench
