year,team_id,scoring_period_id,date,player_name,player_pos
2023,12,1,2023-03-30,Willson Contreras,C
2023,12,1,2023-03-30,Ty France,1B
2023,12,1,2023-03-30,Jeff McNeil,2B
2023,12,1,2023-03-30,Manny Machado,3B
2023,12,1,2023-03-30,Jeremy Pena,SS
2023,12,1,2023-03-30,Cedric Mullins,OF
2023,12,1,2023-03-30,Alex Verdugo,OF
2023,12,1,2023-03-30,Giancarlo Stanton,OF
2023,12,1,2023-03-30,Starling Marte,UTIL
2023,12,1,2023-03-30,Anthony Volpe,UTIL
2023,12,1,2023-03-30,Fernando Tatis Jr.,Bench
2023,12,1,2023-03-30,Nick Castellanos,Bench
2023,12,1,2023-03-30,Andres Gimenez,Bench
2023,12,1,2023-03-30,Andre Pallante,Bench
2023,12,1,2023-03-30,Ross Stripling,Bench
2023,12,1,2023-03-30,Bryce Harper,IL
2023,12,1,2023-03-30,Joey Votto,IL
2023,12,1,2023-03-30,Liam Hendriks,IL
2023,12,1,2023-03-30,Corbin Burnes,SP
2023,12,1,2023-03-30,Aaron Nola,SP
2023,12,1,2023-03-30,Clayton Kershaw,SP
2023,12,1,2023-03-30,Reid Detmers,SP
2023,12,1,2023-03-30,Jack Flaherty,SP
2023,12,1,2023-03-30,Emmanuel Clase,RP
2023,12,1,2023-03-30,David Robertson,RP
2023,12,1,2023-03-30,John Schreiber,RP
2023,12,2,2023-03-31,Willson Contreras,C
2023,12,2,2023-03-31,Ty France,1B
2023,12,2,2023-03-31,Jeff McNeil,2B
2023,12,2,2023-03-31,Manny Machado,3B
2023,12,2,2023-03-31,Jeremy Pena,SS
2023,12,2,2023-03-31,Cedric Mullins,OF
2023,12,2,2023-03-31,Alex Verdugo,OF
2023,12,2,2023-03-31,Starling Marte,OF
2023,12,2,2023-03-31,Andres Gimenez,UTIL
2023,12,2,2023-03-31,Gabriel Moreno,UTIL
2023,12,2,2023-03-31,Fernando Tatis Jr.,Bench
2023,12,2,2023-03-31,Nick Castellanos,Bench
2023,12,2,2023-03-31,Giancarlo Stanton,Bench
2023,12,2,2023-03-31,Anthony Volpe,Bench
2023,12,2,2023-03-31,Ross Stripling,Bench
2023,12,2,2023-03-31,Bryce Harper,IL
2023,12,2,2023-03-31,Joey Votto,IL
2023,12,2,2023-03-31,Liam Hendriks,IL
2023,12,2,2023-03-31,Corbin Burnes,SP
2023,12,2,2023-03-31,Aaron Nola,SP
2023,12,2,2023-03-31,Clayton Kershaw,SP
2023,12,2,2023-03-31,Reid Detmers,SP
2023,12,2,2023-03-31,Jack Flaherty,SP
2023,12,2,2023-03-31,Emmanuel Clase,RP
2023,12,2,2023-03-31,David Robertson,RP
2023,12,2,2023-03-31,John Schreiber,RP
2023,12,3,2023-04-01,Gabriel Moreno,C
2023,12,3,2023-04-01,Ty France,1B
2023,12,3,2023-04-01,Jeff McNeil,2B
2023,12,3,2023-04-01,Manny Machado,3B
2023,12,3,2023-04-01,Jeremy Pena,SS
2023,12,3,2023-04-01,Cedric Mullins,OF
2023,12,3,2023-04-01,Alex Verdugo,OF
2023,12,3,2023-04-01,Nick Castellanos,OF
2023,12,3,2023-04-01,Andres Gimenez,UTIL
2023,12,3,2023-04-01,Anthony Volpe,UTIL
2023,12,3,2023-04-01,Fernando Tatis Jr.,Bench
2023,12,3,2023-04-01,Starling Marte,Bench
