year,team_id,scoring_period_id,date,player_name,player_pos
2019,10,1,2019-03-20,Buster Posey,C
2019,10,1,2019-03-20,C.J. Cron,1B
2019,10,1,2019-03-20,Whit Merrifield,2B
2019,10,1,2019-03-20,Mike Moustakas,3B
2019,10,1,2019-03-20,Adalberto Mondesi,SS
2019,10,1,2019-03-20,George Springer,OF
2019,10,1,2019-03-20,Adam Frazier,OF
2019,10,1,2019-03-20,Jackie Bradley Jr.,OF
2019,10,1,2019-03-20,Nolan Arenado,UTIL
2019,10,1,2019-03-20,Ozzie Albies,UTIL
2019,10,1,2019-03-20,Vladimir Guerrero Jr.,Bench
2019,10,1,2019-03-20,Eloy Jimenez,Bench
2019,10,1,2019-03-20,Amed Rosario,Bench
2019,10,1,2019-03-20,Tim Anderson,Bench
2019,10,1,2019-03-20,Dereck Rodriguez,Bench
2019,10,1,2019-03-20,Mike Foltynewicz,SP
2019,10,1,2019-03-20,German Marquez,SP
2019,10,1,2019-03-20,Jon Lester,SP
2019,10,1,2019-03-20,Eduardo Rodriguez,SP
2019,10,1,2019-03-20,Mike Leake,SP
2019,10,1,2019-03-20,Brad Hand,RP
2019,10,1,2019-03-20,Brandon Woodruff,RP
2019,10,1,2019-03-20,Carlos Martinez,RP
2019,10,2,2019-03-21,Buster Posey,C
2019,10,2,2019-03-21,C.J. Cron,1B
2019,10,2,2019-03-21,Whit Merrifield,2B
2019,10,2,2019-03-21,Mike Moustakas,3B
2019,10,2,2019-03-21,Adalberto Mondesi,SS
2019,10,2,2019-03-21,George Springer,OF
2019,10,2,2019-03-21,Adam Frazier,OF
2019,10,2,2019-03-21,Jackie Bradley Jr.,OF
2019,10,2,2019-03-21,Nolan Arenado,UTIL
2019,10,2,2019-03-21,Ozzie Albies,UTIL
2019,10,2,2019-03-21,Vladimir Guerrero Jr.,Bench
2019,10,2,2019-03-21,Eloy Jimenez,Bench
2019,10,2,2019-03-21,Amed Rosario,Bench
2019,10,2,2019-03-21,Tim Anderson,Bench
2019,10,2,2019-03-21,Dereck Rodriguez,Bench
2019,10,2,2019-03-21,Mike Foltynewicz,SP
2019,10,2,2019-03-21,German Marquez,SP
2019,10,2,2019-03-21,Jon Lester,SP
2019,10,2,2019-03-21,Eduardo Rodriguez,SP
2019,10,2,2019-03-21,Mike Leake,SP
2019,10,2,2019-03-21,Brad Hand,RP
2019,10,2,2019-03-21,Brandon Woodruff,RP
2019,10,2,2019-03-21,Carlos Martinez,RP
2019,10,3,2019-03-22,Buster Posey,C
2019,10,3,2019-03-22,C.J. Cron,1B
2019,10,3,2019-03-22,Whit Merrifield,2B
2019,10,3,2019-03-22,Mike Moustakas,3B
2019,10,3,2019-03-22,Adalberto Mondesi,SS
2019,10,3,2019-03-22,George Springer,OF
2019,10,3,2019-03-22,Adam Frazier,OF
2019,10,3,2019-03-22,Jackie Bradley Jr.,OF
2019,10,3,2019-03-22,Nolan Arenado,UTIL
2019,10,3,2019-03-22,Ozzie Albies,UTIL
2019,10,3,2019-03-22,Vladimir Guerrero Jr.,Bench
2019,10,3,2019-03-22,Eloy Jimenez,Bench
2019,10,3,2019-03-22,Amed Rosario,Bench
2019,10,3,2019-03-22,Tim Anderson,Bench
2019,10,3,2019-03-22,Dereck Rodriguez,Bench
2019,10,3,2019-03-22,Mike Foltynewicz,SP
2019,10,3,2019-03-22,German Marquez,SP
2019,10,3,2019-03-22,Jon Lester,SP
2019,10,3,2019-03-22,Eduardo Rodriguez,SP
2019,10,3,2019-03-22,Mike Leake,SP
2019,10,3,2019-03-22,Brad Hand,RP
2019,10,3,2019-03-22,Brandon Woodruff,RP
2019,10,3,2019-03-22,Carlos Martinez,RP
2019,10,4,2019-03-23,Buster Posey,C
2019,10,4,2019-03-23,C.J. Cron,1B
2019,10,4,2019-03-23,Whit Merrifield,2B
2019,10,4,2019-03-23,Mike Moustakas,3B
2019,10,4,2019-03-23,Adalberto Mondesi,SS
2019,10,4,2019-03-23,George Springer,OF
2019,10,4,2019-03-23,Adam Frazier,OF
2019,10,4,2019-03-23,Jackie Bradley Jr.,OF
2019,10,4,2019-03-23,Nolan Arenado,UTIL
2019,10,4,2019-03-23,Ozzie Albies,UTIL
2019,10,4,2019-03-23,Vladimir Guerrero Jr.,Bench
2019,10,4,2019-03-23,Eloy Jimenez,Bench
2019,10,4,2019-03-23,Amed Rosario,Bench
2019,10,4,2019-03-23,Tim Anderson,Bench
2019,10,4,2019-03-23,Dereck Rodriguez,Bench
2019,10,4,2019-03-23,Mike Foltynewicz,SP
2019,10,4,2019-03-23,German Marquez,SP
2019,10,4,2019-03-23,Jon Lester,SP
2019,10,4,2019-03-23,Eduardo Rodriguez,SP
2019,10,4,2019-03-23,Mike Leake,SP
2019,10,4,2019-03-23,Brad Hand,RP
2019,10,4,2019-03-23,Brandon Woodruff,RP
2019,10,4,2019-03-23,Carlos Martinez,RP
2019,10,5,2019-03-24,Buster Posey,C
2019,10,5,2019-03-24,C.J. Cron,1B
2019,10,5,2019-03-24,Whit Merrifield,2B
2019,10,5,2019-03-24,Mike Moustakas,3B
2019,10,5,2019-03-24,Adalberto Mondesi,SS
2019,10,5,2019-03-24,George Springer,OF
2019,10,5,2019-03-24,Adam Frazier,OF
2019,10,5,2019-03-24,Jackie Bradley Jr.,OF
2019,10,5,2019-03-24,Nolan Arenado,UTIL
2019,10,5,2019-03-24,Ozzie Albies,UTIL
2019,10,5,2019-03-24,Vladimir Guerrero Jr.,Bench
2019,10,5,2019-03-24,Eloy Jimenez,Bench
2019,10,5,2019-03-24,Amed Rosario,Bench
2019,10,5,2019-03-24,Tim Anderson,Bench
2019,10,5,2019-03-24,Dereck Rodriguez,Bench
2019,10,5,2019-03-24,Mike Foltynewicz,SP
2019,10,5,2019-03-24,German Marquez,SP
2019,10,5,2019-03-24,Jon Lester,SP
2019,10,5,2019-03-24,Eduardo Rodriguez,SP
2019,10,5,2019-03-24,Mike Leake,SP
2019,10,5,2019-03-24,Brad Hand,RP
2019,10,5,2019-03-24,Brandon Woodruff,RP
2019,10,5,2019-03-24,Carlos Martinez,RP
2019,10,6,2019-03-25,Buster Posey,C
2019,10,6,2019-03-25,C.J. Cron,1B
2019,10,6,2019-03-25,Whit Merrifield,2B
2019,10,6,2019-03-25,Mike Moustakas,3B
2019,10,6,2019-03-25,Adalberto Mondesi,SS
2019,10,6,2019-03-25,George Springer,OF
2019,10,6,2019-03-25,Adam Frazier,OF
2019,10,6,2019-03-25,Jackie Bradley Jr.,OF
2019,10,6,2019-03-25,Nolan Arenado,UTIL
2019,10,6,2019-03-25,Ozzie Albies,UTIL
2019,10,6,2019-03-25,Vladimir Guerrero Jr.,Bench
2019,10,6,2019-03-25,Eloy Jimenez,Bench
2019,10,6,2019-03-25,Amed Rosario,Bench
2019,10,6,2019-03-25,Tim Anderson,Bench
2019,10,6,2019-03-25,Dereck Rodriguez,Bench
2019,10,6,2019-03-25,Mike Foltynewicz,SP
2019,10,6,2019-03-25,German Marquez,SP
2019,10,6,2019-03-25,Jon Lester,SP
2019,10,6,2019-03-25,Eduardo Rodriguez,SP
2019,10,6,2019-03-25,Mike Leake,SP
2019,10,6,2019-03-25,Brad Hand,RP
2019,10,6,2019-03-25,Brandon Woodruff,RP
2019,10,6,2019-03-25,Carlos Martinez,RP
2019,10,7,2019-03-26,Buster Posey,C
2019,10,7,2019-03-26,C.J. Cron,1B
2019,10,7,2019-03-26,Whit Merrifield,2B
2019,10,7,2019-03-26,Mike Moustakas,3B
2019,10,7,2019-03-26,Adalberto Mondesi,SS
2019,10,7,2019-03-26,George Springer,OF
2019,10,7,2019-03-26,Jackie Bradley Jr.,OF
2019,10,7,2019-03-26,Nolan Arenado,UTIL
2019,10,7,2019-03-26,Ozzie Albies,UTIL
2019,10,7,2019-03-26,Vladimir Guerrero Jr.,Bench
2019,10,7,2019-03-26,Eloy Jimenez,Bench
2019,10,7,2019-03-26,Amed Rosario,Bench
2019,10,7,2019-03-26,Tim Anderson,Bench
2019,10,7,2019-03-26,Corey Dickerson,Bench
2019,10,7,2019-03-26,Dereck Rodriguez,Bench
2019,10,7,2019-03-26,Mike Foltynewicz,SP
