year,team_id,scoring_period_id,date,player_name,player_pos
2019,12,1,2019-03-20,Gary Sanchez,C
2019,12,1,2019-03-20,Matt Olson,1B
2019,12,1,2019-03-20,Gleyber Torres,2B
2019,12,1,2019-03-20,Eugenio Suarez,3B
2019,12,1,2019-03-20,Jose Peraza,SS
2019,12,1,2019-03-20,Bryce Harper,OF
2019,12,1,2019-03-20,Andrew Benintendi,OF
2019,12,1,2019-03-20,A.J. Pollock,OF
2019,12,1,2019-03-20,Jurickson Profar,UTIL
2019,12,1,2019-03-20,Max Muncy,UTIL
2019,12,1,2019-03-20,Miguel Cabrera,Bench
2019,12,1,2019-03-20,Enrique Hernandez,Bench
2019,12,1,2019-03-20,Jose Martinez,Bench
2019,12,1,2019-03-20,Fernando Tatis Jr.,Bench
2019,12,1,2019-03-20,Jimmy Nelson,Bench
2019,12,1,2019-03-20,Patrick Corbin,SP
2019,12,1,2019-03-20,Carlos Carrasco,SP
2019,12,1,2019-03-20,Trevor Bauer,SP
2019,12,1,2019-03-20,Charlie Morton,SP
2019,12,1,2019-03-20,Alex Wood,SP
2019,12,1,2019-03-20,Aroldis Chapman,RP
2019,12,1,2019-03-20,Cody Allen,RP
2019,12,1,2019-03-20,Andrew Miller,RP
2019,12,2,2019-03-21,Gary Sanchez,C
2019,12,2,2019-03-21,Matt Olson,1B
2019,12,2,2019-03-21,Gleyber Torres,2B
2019,12,2,2019-03-21,Eugenio Suarez,3B
2019,12,2,2019-03-21,Jose Peraza,SS
2019,12,2,2019-03-21,Bryce Harper,OF
2019,12,2,2019-03-21,Andrew Benintendi,OF
2019,12,2,2019-03-21,A.J. Pollock,OF
2019,12,2,2019-03-21,Jurickson Profar,UTIL
2019,12,2,2019-03-21,Max Muncy,UTIL
2019,12,2,2019-03-21,Miguel Cabrera,Bench
2019,12,2,2019-03-21,Enrique Hernandez,Bench
2019,12,2,2019-03-21,Jose Martinez,Bench
2019,12,2,2019-03-21,Fernando Tatis Jr.,Bench
2019,12,2,2019-03-21,Jimmy Nelson,Bench
2019,12,2,2019-03-21,Patrick Corbin,SP
2019,12,2,2019-03-21,Carlos Carrasco,SP
2019,12,2,2019-03-21,Trevor Bauer,SP
2019,12,2,2019-03-21,Charlie Morton,SP
2019,12,2,2019-03-21,Alex Wood,SP
2019,12,2,2019-03-21,Aroldis Chapman,RP
2019,12,2,2019-03-21,Cody Allen,RP
2019,12,2,2019-03-21,Andrew Miller,RP
2019,12,3,2019-03-22,Gary Sanchez,C
2019,12,3,2019-03-22,Jurickson Profar,1B
2019,12,3,2019-03-22,Gleyber Torres,2B
2019,12,3,2019-03-22,Eugenio Suarez,3B
2019,12,3,2019-03-22,Jose Peraza,SS
2019,12,3,2019-03-22,Bryce Harper,OF
2019,12,3,2019-03-22,Andrew Benintendi,OF
2019,12,3,2019-03-22,A.J. Pollock,OF
2019,12,3,2019-03-22,Max Muncy,UTIL
2019,12,3,2019-03-22,Enrique Hernandez,UTIL
2019,12,3,2019-03-22,Matt Olson,Bench
2019,12,3,2019-03-22,Miguel Cabrera,Bench
2019,12,3,2019-03-22,Jose Martinez,Bench
